DateId,Date,Day,DayName,DayOfWeek,WeekOfYear,Month,MonthName,Quarter,Year,IsWeekend,FinancialYear
20180528,2018-05-28,28,Monday,1,22,5,May,Q2,2018,No,FY2018-19
20180529,2018-05-29,29,Tuesday,2,22,5,May,Q2,2018,No,FY2018-19
20180530,2018-05-30,30,Wednesday,3,22,5,May,Q2,2018,No,FY2018-19
20180531,2018-05-31,31,Thursday,4,22,5,May,Q2,2018,No,FY2018-19
20180601,2018-06-01,1,Friday,5,22,6,June,Q2,2018,No,FY2018-19
20180602,2018-06-02,2,Saturday,6,22,6,June,Q2,2018,Yes,FY2018-19
20180603,2018-06-03,3,Sunday,7,22,6,June,Q2,2018,Yes,FY2018-19
20180604,2018-06-04,4,Monday,1,23,6,June,Q2,2018,No,FY2018-19
20180605,2018-06-05,5,Tuesday,2,23,6,June,Q2,2018,No,FY2018-19
20180606,2018-06-06,6,Wednesday,3,23,6,June,Q2,2018,No,FY2018-19
20180607,2018-06-07,7,Thursday,4,23,6,June,Q2,2018,No,FY2018-19
20180608,2018-06-08,8,Friday,5,23,6,June,Q2,2018,No,FY2018-19
20180609,2018-06-09,9,Saturday,6,23,6,June,Q2,2018,Yes,FY2018-19
20180610,2018-06-10,10,Sunday,7,23,6,June,Q2,2018,Yes,FY2018-19
20180611,2018-06-11,11,Monday,1,24,6,June,Q2,2018,No,FY2018-19
20180612,2018-06-12,12,Tuesday,2,24,6,June,Q2,2018,No,FY2018-19
20180613,2018-06-13,13,Wednesday,3,24,6,June,Q2,2018,No,FY2018-19
20180614,2018-06-14,14,Thursday,4,24,6,June,Q2,2018,No,FY2018-19
20180615,2018-06-15,15,Friday,5,24,6,June,Q2,2018,No,FY2018-19
20180616,2018-06-16,16,Saturday,6,24,6,June,Q2,2018,Yes,FY2018-19
20180617,2018-06-17,17,Sunday,7,24,6,June,Q2,2018,Yes,FY2018-19
20180618,2018-06-18,18,Monday,1,25,6,June,Q2,2018,No,FY2018-19
20180619,2018-06-19,19,Tuesday,2,25,6,June,Q2,2018,No,FY2018-19
20180620,2018-06-20,20,Wednesday,3,25,6,June,Q2,2018,No,FY2018-19
20180621,2018-06-21,21,Thursday,4,25,6,June,Q2,2018,No,FY2018-19
20180622,2018-06-22,22,Friday,5,25,6,June,Q2,2018,No,FY2018-19
20180623,2018-06-23,23,Saturday,6,25,6,June,Q2,2018,Yes,FY2018-19
20180624,2018-06-24,24,Sunday,7,25,6,June,Q2,2018,Yes,FY2018-19
20180625,2018-06-25,25,Monday,1,26,6,June,Q2,2018,No,FY2018-19
20180626,2018-06-26,26,Tuesday,2,26,6,June,Q2,2018,No,FY2018-19
20180627,2018-06-27,27,Wednesday,3,26,6,June,Q2,2018,No,FY2018-19
20180628,2018-06-28,28,Thursday,4,26,6,June,Q2,2018,No,FY2018-19
20180629,2018-06-29,29,Friday,5,26,6,June,Q2,2018,No,FY2018-19
20180630,2018-06-30,30,Saturday,6,26,6,June,Q2,2018,Yes,FY2018-19
20180701,2018-07-01,1,Sunday,7,26,7,July,Q3,2018,Yes,FY2018-19
20180702,2018-07-02,2,Monday,1,27,7,July,Q3,2018,No,FY2018-19
20180703,2018-07-03,3,Tuesday,2,27,7,July,Q3,2018,No,FY2018-19
20180704,2018-07-04,4,Wednesday,3,27,7,July,Q3,2018,No,FY2018-19
20180705,2018-07-05,5,Thursday,4,27,7,July,Q3,2018,No,FY2018-19
20180706,2018-07-06,6,Friday,5,27,7,July,Q3,2018,No,FY2018-19
20180707,2018-07-07,7,Saturday,6,27,7,July,Q3,2018,Yes,FY2018-19
20180708,2018-07-08,8,Sunday,7,27,7,July,Q3,2018,Yes,FY2018-19
20180709,2018-07-09,9,Monday,1,28,7,July,Q3,2018,No,FY2018-19
20180710,2018-07-10,10,Tuesday,2,28,7,July,Q3,2018,No,FY2018-19
20180711,2018-07-11,11,Wednesday,3,28,7,July,Q3,2018,No,FY2018-19
20180712,2018-07-12,12,Thursday,4,28,7,July,Q3,2018,No,FY2018-19
20180713,2018-07-13,13,Friday,5,28,7,July,Q3,2018,No,FY2018-19
20180714,2018-07-14,14,Saturday,6,28,7,July,Q3,2018,Yes,FY2018-19
20180715,2018-07-15,15,Sunday,7,28,7,July,Q3,2018,Yes,FY2018-19
20180716,2018-07-16,16,Monday,1,29,7,July,Q3,2018,No,FY2018-19
20180717,2018-07-17,17,Tuesday,2,29,7,July,Q3,2018,No,FY2018-19
20180718,2018-07-18,18,Wednesday,3,29,7,July,Q3,2018,No,FY2018-19
20180719,2018-07-19,19,Thursday,4,29,7,July,Q3,2018,No,FY2018-19
20180720,2018-07-20,20,Friday,5,29,7,July,Q3,2018,No,FY2018-19
20180721,2018-07-21,21,Saturday,6,29,7,July,Q3,2018,Yes,FY2018-19
20180722,2018-07-22,22,Sunday,7,29,7,July,Q3,2018,Yes,FY2018-19
20180723,2018-07-23,23,Monday,1,30,7,July,Q3,2018,No,FY2018-19
20180724,2018-07-24,24,Tuesday,2,30,7,July,Q3,2018,No,FY2018-19
20180725,2018-07-25,25,Wednesday,3,30,7,July,Q3,2018,No,FY2018-19
20180726,2018-07-26,26,Thursday,4,30,7,July,Q3,2018,No,FY2018-19
20180727,2018-07-27,27,Friday,5,30,7,July,Q3,2018,No,FY2018-19
20180728,2018-07-28,28,Saturday,6,30,7,July,Q3,2018,Yes,FY2018-19
20180729,2018-07-29,29,Sunday,7,30,7,July,Q3,2018,Yes,FY2018-19
20180730,2018-07-30,30,Monday,1,31,7,July,Q3,2018,No,FY2018-19
20180731,2018-07-31,31,Tuesday,2,31,7,July,Q3,2018,No,FY2018-19
20180801,2018-08-01,1,Wednesday,3,31,8,August,Q3,2018,No,FY2018-19
20180802,2018-08-02,2,Thursday,4,31,8,August,Q3,2018,No,FY2018-19
20180803,2018-08-03,3,Friday,5,31,8,August,Q3,2018,No,FY2018-19
20180804,2018-08-04,4,Saturday,6,31,8,August,Q3,2018,Yes,FY2018-19
20180805,2018-08-05,5,Sunday,7,31,8,August,Q3,2018,Yes,FY2018-19
20180806,2018-08-06,6,Monday,1,32,8,August,Q3,2018,No,FY2018-19
20180807,2018-08-07,7,Tuesday,2,32,8,August,Q3,2018,No,FY2018-19
20180808,2018-08-08,8,Wednesday,3,32,8,August,Q3,2018,No,FY2018-19
20180809,2018-08-09,9,Thursday,4,32,8,August,Q3,2018,No,FY2018-19
20180810,2018-08-10,10,Friday,5,32,8,August,Q3,2018,No,FY2018-19
20180811,2018-08-11,11,Saturday,6,32,8,August,Q3,2018,Yes,FY2018-19
20180812,2018-08-12,12,Sunday,7,32,8,August,Q3,2018,Yes,FY2018-19
20180813,2018-08-13,13,Monday,1,33,8,August,Q3,2018,No,FY2018-19
20180814,2018-08-14,14,Tuesday,2,33,8,August,Q3,2018,No,FY2018-19
20180815,2018-08-15,15,Wednesday,3,33,8,August,Q3,2018,No,FY2018-19
20180816,2018-08-16,16,Thursday,4,33,8,August,Q3,2018,No,FY2018-19
20180817,2018-08-17,17,Friday,5,33,8,August,Q3,2018,No,FY2018-19
20180818,2018-08-18,18,Saturday,6,33,8,August,Q3,2018,Yes,FY2018-19
20180819,2018-08-19,19,Sunday,7,33,8,August,Q3,2018,Yes,FY2018-19
20180820,2018-08-20,20,Monday,1,34,8,August,Q3,2018,No,FY2018-19
20180821,2018-08-21,21,Tuesday,2,34,8,August,Q3,2018,No,FY2018-19
20180822,2018-08-22,22,Wednesday,3,34,8,August,Q3,2018,No,FY2018-19
20180823,2018-08-23,23,Thursday,4,34,8,August,Q3,2018,No,FY2018-19
20180824,2018-08-24,24,Friday,5,34,8,August,Q3,2018,No,FY2018-19
20180825,2018-08-25,25,Saturday,6,34,8,August,Q3,2018,Yes,FY2018-19
20180826,2018-08-26,26,Sunday,7,34,8,August,Q3,2018,Yes,FY2018-19
20180827,2018-08-27,27,Monday,1,35,8,August,Q3,2018,No,FY2018-19
20180828,2018-08-28,28,Tuesday,2,35,8,August,Q3,2018,No,FY2018-19
20180829,2018-08-29,29,Wednesday,3,35,8,August,Q3,2018,No,FY2018-19
20180830,2018-08-30,30,Thursday,4,35,8,August,Q3,2018,No,FY2018-19
20180831,2018-08-31,31,Friday,5,35,8,August,Q3,2018,No,FY2018-19
20180901,2018-09-01,1,Saturday,6,35,9,September,Q3,2018,Yes,FY2018-19
20180902,2018-09-02,2,Sunday,7,35,9,September,Q3,2018,Yes,FY2018-19
20180903,2018-09-03,3,Monday,1,36,9,September,Q3,2018,No,FY2018-19
20180904,2018-09-04,4,Tuesday,2,36,9,September,Q3,2018,No,FY2018-19
20180905,2018-09-05,5,Wednesday,3,36,9,September,Q3,2018,No,FY2018-19
20180906,2018-09-06,6,Thursday,4,36,9,September,Q3,2018,No,FY2018-19
20180907,2018-09-07,7,Friday,5,36,9,September,Q3,2018,No,FY2018-19
20180908,2018-09-08,8,Saturday,6,36,9,September,Q3,2018,Yes,FY2018-19
20180909,2018-09-09,9,Sunday,7,36,9,September,Q3,2018,Yes,FY2018-19
20180910,2018-09-10,10,Monday,1,37,9,September,Q3,2018,No,FY2018-19
20180911,2018-09-11,11,Tuesday,2,37,9,September,Q3,2018,No,FY2018-19
20180912,2018-09-12,12,Wednesday,3,37,9,September,Q3,2018,No,FY2018-19
20180913,2018-09-13,13,Thursday,4,37,9,September,Q3,2018,No,FY2018-19
20180914,2018-09-14,14,Friday,5,37,9,September,Q3,2018,No,FY2018-19
20180915,2018-09-15,15,Saturday,6,37,9,September,Q3,2018,Yes,FY2018-19
20180916,2018-09-16,16,Sunday,7,37,9,September,Q3,2018,Yes,FY2018-19
20180917,2018-09-17,17,Monday,1,38,9,September,Q3,2018,No,FY2018-19
20180918,2018-09-18,18,Tuesday,2,38,9,September,Q3,2018,No,FY2018-19
20180919,2018-09-19,19,Wednesday,3,38,9,September,Q3,2018,No,FY2018-19
20180920,2018-09-20,20,Thursday,4,38,9,September,Q3,2018,No,FY2018-19
20180921,2018-09-21,21,Friday,5,38,9,September,Q3,2018,No,FY2018-19
20180922,2018-09-22,22,Saturday,6,38,9,September,Q3,2018,Yes,FY2018-19
20180923,2018-09-23,23,Sunday,7,38,9,September,Q3,2018,Yes,FY2018-19
20180924,2018-09-24,24,Monday,1,39,9,September,Q3,2018,No,FY2018-19
20180925,2018-09-25,25,Tuesday,2,39,9,September,Q3,2018,No,FY2018-19
20180926,2018-09-26,26,Wednesday,3,39,9,September,Q3,2018,No,FY2018-19
20180927,2018-09-27,27,Thursday,4,39,9,September,Q3,2018,No,FY2018-19
20180928,2018-09-28,28,Friday,5,39,9,September,Q3,2018,No,FY2018-19
20180929,2018-09-29,29,Saturday,6,39,9,September,Q3,2018,Yes,FY2018-19
20180930,2018-09-30,30,Sunday,7,39,9,September,Q3,2018,Yes,FY2018-19
20181001,2018-10-01,1,Monday,1,40,10,October,Q4,2018,No,FY2018-19
20181002,2018-10-02,2,Tuesday,2,40,10,October,Q4,2018,No,FY2018-19
20181003,2018-10-03,3,Wednesday,3,40,10,October,Q4,2018,No,FY2018-19
20181004,2018-10-04,4,Thursday,4,40,10,October,Q4,2018,No,FY2018-19
20181005,2018-10-05,5,Friday,5,40,10,October,Q4,2018,No,FY2018-19
20181006,2018-10-06,6,Saturday,6,40,10,October,Q4,2018,Yes,FY2018-19
20181007,2018-10-07,7,Sunday,7,40,10,October,Q4,2018,Yes,FY2018-19
20181008,2018-10-08,8,Monday,1,41,10,October,Q4,2018,No,FY2018-19
20181009,2018-10-09,9,Tuesday,2,41,10,October,Q4,2018,No,FY2018-19
20181010,2018-10-10,10,Wednesday,3,41,10,October,Q4,2018,No,FY2018-19
20181011,2018-10-11,11,Thursday,4,41,10,October,Q4,2018,No,FY2018-19
20181012,2018-10-12,12,Friday,5,41,10,October,Q4,2018,No,FY2018-19
20181013,2018-10-13,13,Saturday,6,41,10,October,Q4,2018,Yes,FY2018-19
20181014,2018-10-14,14,Sunday,7,41,10,October,Q4,2018,Yes,FY2018-19
20181015,2018-10-15,15,Monday,1,42,10,October,Q4,2018,No,FY2018-19
20181016,2018-10-16,16,Tuesday,2,42,10,October,Q4,2018,No,FY2018-19
20181017,2018-10-17,17,Wednesday,3,42,10,October,Q4,2018,No,FY2018-19
20181018,2018-10-18,18,Thursday,4,42,10,October,Q4,2018,No,FY2018-19
20181019,2018-10-19,19,Friday,5,42,10,October,Q4,2018,No,FY2018-19
20181020,2018-10-20,20,Saturday,6,42,10,October,Q4,2018,Yes,FY2018-19
20181021,2018-10-21,21,Sunday,7,42,10,October,Q4,2018,Yes,FY2018-19
20181022,2018-10-22,22,Monday,1,43,10,October,Q4,2018,No,FY2018-19
20181023,2018-10-23,23,Tuesday,2,43,10,October,Q4,2018,No,FY2018-19
20181024,2018-10-24,24,Wednesday,3,43,10,October,Q4,2018,No,FY2018-19
20181025,2018-10-25,25,Thursday,4,43,10,October,Q4,2018,No,FY2018-19
20181026,2018-10-26,26,Friday,5,43,10,October,Q4,2018,No,FY2018-19
20181027,2018-10-27,27,Saturday,6,43,10,October,Q4,2018,Yes,FY2018-19
20181028,2018-10-28,28,Sunday,7,43,10,October,Q4,2018,Yes,FY2018-19
20181029,2018-10-29,29,Monday,1,44,10,October,Q4,2018,No,FY2018-19
20181030,2018-10-30,30,Tuesday,2,44,10,October,Q4,2018,No,FY2018-19
20181031,2018-10-31,31,Wednesday,3,44,10,October,Q4,2018,No,FY2018-19
20181101,2018-11-01,1,Thursday,4,44,11,November,Q4,2018,No,FY2018-19
20181102,2018-11-02,2,Friday,5,44,11,November,Q4,2018,No,FY2018-19
20181103,2018-11-03,3,Saturday,6,44,11,November,Q4,2018,Yes,FY2018-19
20181104,2018-11-04,4,Sunday,7,44,11,November,Q4,2018,Yes,FY2018-19
20181105,2018-11-05,5,Monday,1,45,11,November,Q4,2018,No,FY2018-19
20181106,2018-11-06,6,Tuesday,2,45,11,November,Q4,2018,No,FY2018-19
20181107,2018-11-07,7,Wednesday,3,45,11,November,Q4,2018,No,FY2018-19
20181108,2018-11-08,8,Thursday,4,45,11,November,Q4,2018,No,FY2018-19
20181109,2018-11-09,9,Friday,5,45,11,November,Q4,2018,No,FY2018-19
20181110,2018-11-10,10,Saturday,6,45,11,November,Q4,2018,Yes,FY2018-19
20181111,2018-11-11,11,Sunday,7,45,11,November,Q4,2018,Yes,FY2018-19
20181112,2018-11-12,12,Monday,1,46,11,November,Q4,2018,No,FY2018-19
20181113,2018-11-13,13,Tuesday,2,46,11,November,Q4,2018,No,FY2018-19
20181114,2018-11-14,14,Wednesday,3,46,11,November,Q4,2018,No,FY2018-19
20181115,2018-11-15,15,Thursday,4,46,11,November,Q4,2018,No,FY2018-19
20181116,2018-11-16,16,Friday,5,46,11,November,Q4,2018,No,FY2018-19
20181117,2018-11-17,17,Saturday,6,46,11,November,Q4,2018,Yes,FY2018-19
20181118,2018-11-18,18,Sunday,7,46,11,November,Q4,2018,Yes,FY2018-19
20181119,2018-11-19,19,Monday,1,47,11,November,Q4,2018,No,FY2018-19
20181120,2018-11-20,20,Tuesday,2,47,11,November,Q4,2018,No,FY2018-19
20181121,2018-11-21,21,Wednesday,3,47,11,November,Q4,2018,No,FY2018-19
20181122,2018-11-22,22,Thursday,4,47,11,November,Q4,2018,No,FY2018-19
20181123,2018-11-23,23,Friday,5,47,11,November,Q4,2018,No,FY2018-19
20181124,2018-11-24,24,Saturday,6,47,11,November,Q4,2018,Yes,FY2018-19
20181125,2018-11-25,25,Sunday,7,47,11,November,Q4,2018,Yes,FY2018-19
20181126,2018-11-26,26,Monday,1,48,11,November,Q4,2018,No,FY2018-19
20181127,2018-11-27,27,Tuesday,2,48,11,November,Q4,2018,No,FY2018-19
20181128,2018-11-28,28,Wednesday,3,48,11,November,Q4,2018,No,FY2018-19
20181129,2018-11-29,29,Thursday,4,48,11,November,Q4,2018,No,FY2018-19
20181130,2018-11-30,30,Friday,5,48,11,November,Q4,2018,No,FY2018-19
20181201,2018-12-01,1,Saturday,6,48,12,December,Q4,2018,Yes,FY2018-19
20181202,2018-12-02,2,Sunday,7,48,12,December,Q4,2018,Yes,FY2018-19
20181203,2018-12-03,3,Monday,1,49,12,December,Q4,2018,No,FY2018-19
20181204,2018-12-04,4,Tuesday,2,49,12,December,Q4,2018,No,FY2018-19
20181205,2018-12-05,5,Wednesday,3,49,12,December,Q4,2018,No,FY2018-19
20181206,2018-12-06,6,Thursday,4,49,12,December,Q4,2018,No,FY2018-19
20181207,2018-12-07,7,Friday,5,49,12,December,Q4,2018,No,FY2018-19
20181208,2018-12-08,8,Saturday,6,49,12,December,Q4,2018,Yes,FY2018-19
20181209,2018-12-09,9,Sunday,7,49,12,December,Q4,2018,Yes,FY2018-19
20181210,2018-12-10,10,Monday,1,50,12,December,Q4,2018,No,FY2018-19
20181211,2018-12-11,11,Tuesday,2,50,12,December,Q4,2018,No,FY2018-19
20181212,2018-12-12,12,Wednesday,3,50,12,December,Q4,2018,No,FY2018-19
20181213,2018-12-13,13,Thursday,4,50,12,December,Q4,2018,No,FY2018-19
20181214,2018-12-14,14,Friday,5,50,12,December,Q4,2018,No,FY2018-19
20181215,2018-12-15,15,Saturday,6,50,12,December,Q4,2018,Yes,FY2018-19
20181216,2018-12-16,16,Sunday,7,50,12,December,Q4,2018,Yes,FY2018-19
20181217,2018-12-17,17,Monday,1,51,12,December,Q4,2018,No,FY2018-19
20181218,2018-12-18,18,Tuesday,2,51,12,December,Q4,2018,No,FY2018-19
20181219,2018-12-19,19,Wednesday,3,51,12,December,Q4,2018,No,FY2018-19
20181220,2018-12-20,20,Thursday,4,51,12,December,Q4,2018,No,FY2018-19
20181221,2018-12-21,21,Friday,5,51,12,December,Q4,2018,No,FY2018-19
20181222,2018-12-22,22,Saturday,6,51,12,December,Q4,2018,Yes,FY2018-19
20181223,2018-12-23,23,Sunday,7,51,12,December,Q4,2018,Yes,FY2018-19
20181224,2018-12-24,24,Monday,1,52,12,December,Q4,2018,No,FY2018-19
20181225,2018-12-25,25,Tuesday,2,52,12,December,Q4,2018,No,FY2018-19
20181226,2018-12-26,26,Wednesday,3,52,12,December,Q4,2018,No,FY2018-19
20181227,2018-12-27,27,Thursday,4,52,12,December,Q4,2018,No,FY2018-19
20181228,2018-12-28,28,Friday,5,52,12,December,Q4,2018,No,FY2018-19
20181229,2018-12-29,29,Saturday,6,52,12,December,Q4,2018,Yes,FY2018-19
20181230,2018-12-30,30,Sunday,7,52,12,December,Q4,2018,Yes,FY2018-19
20181231,2018-12-31,31,Monday,1,1,12,December,Q4,2018,No,FY2018-19
20190101,2019-01-01,1,Tuesday,2,1,1,January,Q1,2019,No,FY2018-19
20190102,2019-01-02,2,Wednesday,3,1,1,January,Q1,2019,No,FY2018-19
20190103,2019-01-03,3,Thursday,4,1,1,January,Q1,2019,No,FY2018-19
20190104,2019-01-04,4,Friday,5,1,1,January,Q1,2019,No,FY2018-19
20190105,2019-01-05,5,Saturday,6,1,1,January,Q1,2019,Yes,FY2018-19
20190106,2019-01-06,6,Sunday,7,1,1,January,Q1,2019,Yes,FY2018-19
20190107,2019-01-07,7,Monday,1,2,1,January,Q1,2019,No,FY2018-19
20190108,2019-01-08,8,Tuesday,2,2,1,January,Q1,2019,No,FY2018-19
20190109,2019-01-09,9,Wednesday,3,2,1,January,Q1,2019,No,FY2018-19
20190110,2019-01-10,10,Thursday,4,2,1,January,Q1,2019,No,FY2018-19
20190111,2019-01-11,11,Friday,5,2,1,January,Q1,2019,No,FY2018-19
20190112,2019-01-12,12,Saturday,6,2,1,January,Q1,2019,Yes,FY2018-19
20190113,2019-01-13,13,Sunday,7,2,1,January,Q1,2019,Yes,FY2018-19
20190114,2019-01-14,14,Monday,1,3,1,January,Q1,2019,No,FY2018-19
20190115,2019-01-15,15,Tuesday,2,3,1,January,Q1,2019,No,FY2018-19
20190116,2019-01-16,16,Wednesday,3,3,1,January,Q1,2019,No,FY2018-19
20190117,2019-01-17,17,Thursday,4,3,1,January,Q1,2019,No,FY2018-19
20190118,2019-01-18,18,Friday,5,3,1,January,Q1,2019,No,FY2018-19
20190119,2019-01-19,19,Saturday,6,3,1,January,Q1,2019,Yes,FY2018-19
20190120,2019-01-20,20,Sunday,7,3,1,January,Q1,2019,Yes,FY2018-19
20190121,2019-01-21,21,Monday,1,4,1,January,Q1,2019,No,FY2018-19
20190122,2019-01-22,22,Tuesday,2,4,1,January,Q1,2019,No,FY2018-19
20190123,2019-01-23,23,Wednesday,3,4,1,January,Q1,2019,No,FY2018-19
20190124,2019-01-24,24,Thursday,4,4,1,January,Q1,2019,No,FY2018-19
20190125,2019-01-25,25,Friday,5,4,1,January,Q1,2019,No,FY2018-19
20190126,2019-01-26,26,Saturday,6,4,1,January,Q1,2019,Yes,FY2018-19
20190127,2019-01-27,27,Sunday,7,4,1,January,Q1,2019,Yes,FY2018-19
20190128,2019-01-28,28,Monday,1,5,1,January,Q1,2019,No,FY2018-19
20190129,2019-01-29,29,Tuesday,2,5,1,January,Q1,2019,No,FY2018-19
20190130,2019-01-30,30,Wednesday,3,5,1,January,Q1,2019,No,FY2018-19
20190131,2019-01-31,31,Thursday,4,5,1,January,Q1,2019,No,FY2018-19
20190201,2019-02-01,1,Friday,5,5,2,February,Q1,2019,No,FY2018-19
20190202,2019-02-02,2,Saturday,6,5,2,February,Q1,2019,Yes,FY2018-19
20190203,2019-02-03,3,Sunday,7,5,2,February,Q1,2019,Yes,FY2018-19
20190204,2019-02-04,4,Monday,1,6,2,February,Q1,2019,No,FY2018-19
20190205,2019-02-05,5,Tuesday,2,6,2,February,Q1,2019,No,FY2018-19
20190206,2019-02-06,6,Wednesday,3,6,2,February,Q1,2019,No,FY2018-19
20190207,2019-02-07,7,Thursday,4,6,2,February,Q1,2019,No,FY2018-19
20190208,2019-02-08,8,Friday,5,6,2,February,Q1,2019,No,FY2018-19
20190209,2019-02-09,9,Saturday,6,6,2,February,Q1,2019,Yes,FY2018-19
20190210,2019-02-10,10,Sunday,7,6,2,February,Q1,2019,Yes,FY2018-19
20190211,2019-02-11,11,Monday,1,7,2,February,Q1,2019,No,FY2018-19
20190212,2019-02-12,12,Tuesday,2,7,2,February,Q1,2019,No,FY2018-19
20190213,2019-02-13,13,Wednesday,3,7,2,February,Q1,2019,No,FY2018-19
20190214,2019-02-14,14,Thursday,4,7,2,February,Q1,2019,No,FY2018-19
20190215,2019-02-15,15,Friday,5,7,2,February,Q1,2019,No,FY2018-19
20190216,2019-02-16,16,Saturday,6,7,2,February,Q1,2019,Yes,FY2018-19
20190217,2019-02-17,17,Sunday,7,7,2,February,Q1,2019,Yes,FY2018-19
20190218,2019-02-18,18,Monday,1,8,2,February,Q1,2019,No,FY2018-19
20190219,2019-02-19,19,Tuesday,2,8,2,February,Q1,2019,No,FY2018-19
20190220,2019-02-20,20,Wednesday,3,8,2,February,Q1,2019,No,FY2018-19
20190221,2019-02-21,21,Thursday,4,8,2,February,Q1,2019,No,FY2018-19
20190222,2019-02-22,22,Friday,5,8,2,February,Q1,2019,No,FY2018-19
20190223,2019-02-23,23,Saturday,6,8,2,February,Q1,2019,Yes,FY2018-19
20190224,2019-02-24,24,Sunday,7,8,2,February,Q1,2019,Yes,FY2018-19
20190225,2019-02-25,25,Monday,1,9,2,February,Q1,2019,No,FY2018-19
20190226,2019-02-26,26,Tuesday,2,9,2,February,Q1,2019,No,FY2018-19
20190227,2019-02-27,27,Wednesday,3,9,2,February,Q1,2019,No,FY2018-19
20190228,2019-02-28,28,Thursday,4,9,2,February,Q1,2019,No,FY2018-19
20190301,2019-03-01,1,Friday,5,9,3,March,Q1,2019,No,FY2018-19
20190302,2019-03-02,2,Saturday,6,9,3,March,Q1,2019,Yes,FY2018-19
20190303,2019-03-03,3,Sunday,7,9,3,March,Q1,2019,Yes,FY2018-19
20190304,2019-03-04,4,Monday,1,10,3,March,Q1,2019,No,FY2018-19
20190305,2019-03-05,5,Tuesday,2,10,3,March,Q1,2019,No,FY2018-19
20190306,2019-03-06,6,Wednesday,3,10,3,March,Q1,2019,No,FY2018-19
20190307,2019-03-07,7,Thursday,4,10,3,March,Q1,2019,No,FY2018-19
20190308,2019-03-08,8,Friday,5,10,3,March,Q1,2019,No,FY2018-19
20190309,2019-03-09,9,Saturday,6,10,3,March,Q1,2019,Yes,FY2018-19
20190310,2019-03-10,10,Sunday,7,10,3,March,Q1,2019,Yes,FY2018-19
20190311,2019-03-11,11,Monday,1,11,3,March,Q1,2019,No,FY2018-19
20190312,2019-03-12,12,Tuesday,2,11,3,March,Q1,2019,No,FY2018-19
20190313,2019-03-13,13,Wednesday,3,11,3,March,Q1,2019,No,FY2018-19
20190314,2019-03-14,14,Thursday,4,11,3,March,Q1,2019,No,FY2018-19
20190315,2019-03-15,15,Friday,5,11,3,March,Q1,2019,No,FY2018-19
20190316,2019-03-16,16,Saturday,6,11,3,March,Q1,2019,Yes,FY2018-19
20190317,2019-03-17,17,Sunday,7,11,3,March,Q1,2019,Yes,FY2018-19
20190318,2019-03-18,18,Monday,1,12,3,March,Q1,2019,No,FY2018-19
20190319,2019-03-19,19,Tuesday,2,12,3,March,Q1,2019,No,FY2018-19
20190320,2019-03-20,20,Wednesday,3,12,3,March,Q1,2019,No,FY2018-19
20190321,2019-03-21,21,Thursday,4,12,3,March,Q1,2019,No,FY2018-19
20190322,2019-03-22,22,Friday,5,12,3,March,Q1,2019,No,FY2018-19
20190323,2019-03-23,23,Saturday,6,12,3,March,Q1,2019,Yes,FY2018-19
20190324,2019-03-24,24,Sunday,7,12,3,March,Q1,2019,Yes,FY2018-19
20190325,2019-03-25,25,Monday,1,13,3,March,Q1,2019,No,FY2018-19
20190326,2019-03-26,26,Tuesday,2,13,3,March,Q1,2019,No,FY2018-19
20190327,2019-03-27,27,Wednesday,3,13,3,March,Q1,2019,No,FY2018-19
20190328,2019-03-28,28,Thursday,4,13,3,March,Q1,2019,No,FY2018-19
20190329,2019-03-29,29,Friday,5,13,3,March,Q1,2019,No,FY2018-19
20190330,2019-03-30,30,Saturday,6,13,3,March,Q1,2019,Yes,FY2018-19
20190331,2019-03-31,31,Sunday,7,13,3,March,Q1,2019,Yes,FY2018-19
20190401,2019-04-01,1,Monday,1,14,4,April,Q2,2019,No,FY2019-20
20190402,2019-04-02,2,Tuesday,2,14,4,April,Q2,2019,No,FY2019-20
20190403,2019-04-03,3,Wednesday,3,14,4,April,Q2,2019,No,FY2019-20
20190404,2019-04-04,4,Thursday,4,14,4,April,Q2,2019,No,FY2019-20
20190405,2019-04-05,5,Friday,5,14,4,April,Q2,2019,No,FY2019-20
20190406,2019-04-06,6,Saturday,6,14,4,April,Q2,2019,Yes,FY2019-20
20190407,2019-04-07,7,Sunday,7,14,4,April,Q2,2019,Yes,FY2019-20
20190408,2019-04-08,8,Monday,1,15,4,April,Q2,2019,No,FY2019-20
20190409,2019-04-09,9,Tuesday,2,15,4,April,Q2,2019,No,FY2019-20
20190410,2019-04-10,10,Wednesday,3,15,4,April,Q2,2019,No,FY2019-20
20190411,2019-04-11,11,Thursday,4,15,4,April,Q2,2019,No,FY2019-20
20190412,2019-04-12,12,Friday,5,15,4,April,Q2,2019,No,FY2019-20
20190413,2019-04-13,13,Saturday,6,15,4,April,Q2,2019,Yes,FY2019-20
20190414,2019-04-14,14,Sunday,7,15,4,April,Q2,2019,Yes,FY2019-20
20190415,2019-04-15,15,Monday,1,16,4,April,Q2,2019,No,FY2019-20
20190416,2019-04-16,16,Tuesday,2,16,4,April,Q2,2019,No,FY2019-20
20190417,2019-04-17,17,Wednesday,3,16,4,April,Q2,2019,No,FY2019-20
20190418,2019-04-18,18,Thursday,4,16,4,April,Q2,2019,No,FY2019-20
20190419,2019-04-19,19,Friday,5,16,4,April,Q2,2019,No,FY2019-20
