ShipmentID,OrderID,DeliveryPartnerID,ShipmentStatusID,ShipmentDate,EstimatedDeliveryDate,ActualDeliveryDate,TrackingNumber
SHP0003060,ORD0003060,4,1,2025-03-12,2025-03-18,2025-03-18,TRK0000003060
SHP0003061,ORD0003061,1,1,2021-09-03,2021-09-06,2021-09-06,TRK0000003061
SHP0003062,ORD0003062,6,1,2019-11-04,2019-11-11,2019-11-13,TRK0000003062
SHP0003063,ORD0003063,1,1,2018-07-12,2018-07-15,2018-07-16,TRK0000003063
SHP0003064,ORD0003064,10,1,2016-12-03,2016-12-08,2016-12-09,TRK0000003064
SHP0003065,ORD0003065,8,2,2016-11-20,2016-11-22,,TRK0000003065
SHP0003066,ORD0003066,3,5,2023-05-23,2023-05-28,,TRK0000003066
SHP0003067,ORD0003067,10,2,2015-06-19,2015-06-21,,TRK0000003067
SHP0003068,ORD0003068,9,1,2016-08-14,2016-08-21,2016-08-20,TRK0000003068
SHP0003069,ORD0003069,3,1,2016-04-23,2016-04-29,2016-04-30,TRK0000003069
SHP0003070,ORD0003070,4,1,2022-03-10,2022-03-16,2022-03-16,TRK0000003070
SHP0003071,ORD0003071,10,1,2023-10-24,2023-10-26,2023-10-28,TRK0000003071
SHP0003072,ORD0003072,6,1,2023-06-14,2023-06-19,2023-06-18,TRK0000003072
SHP0003073,ORD0003073,3,1,2018-09-05,2018-09-08,2018-09-09,TRK0000003073
SHP0003074,ORD0003074,8,1,2021-01-06,2021-01-12,2021-01-14,TRK0000003074
SHP0003075,ORD0003075,7,2,2017-07-09,2017-07-11,,TRK0000003075
SHP0003076,ORD0003076,3,1,2021-09-13,2021-09-20,2021-09-19,TRK0000003076
SHP0003077,ORD0003077,2,1,2021-11-21,2021-11-25,2021-11-27,TRK0000003077
SHP0003078,ORD0003078,7,1,2019-05-09,2019-05-13,2019-05-13,TRK0000003078
SHP0003079,ORD0003079,8,1,2024-02-07,2024-02-10,2024-02-10,TRK0000003079
SHP0003080,ORD0003080,10,1,2017-07-05,2017-07-12,2017-07-14,TRK0000003080
SHP0003081,ORD0003081,4,1,2024-10-25,2024-10-29,2024-10-28,TRK0000003081
SHP0003082,ORD0003082,5,1,2017-03-17,2017-03-19,2017-03-18,TRK0000003082
SHP0003083,ORD0003083,8,1,2026-04-02,2026-04-04,2026-04-03,TRK0000003083
SHP0003084,ORD0003084,6,1,2021-12-09,2021-12-12,2021-12-14,TRK0000003084
SHP0003085,ORD0003085,10,1,2015-01-12,2015-01-18,2015-01-20,TRK0000003085
SHP0003086,ORD0003086,4,1,2017-11-22,2017-11-27,2017-11-26,TRK0000003086
SHP0003087,ORD0003087,2,1,2020-08-23,2020-08-28,2020-08-27,TRK0000003087
SHP0003088,ORD0003088,6,1,2020-11-26,2020-11-30,2020-11-29,TRK0000003088
SHP0003089,ORD0003089,2,1,2023-02-09,2023-02-12,2023-02-11,TRK0000003089
SHP0003090,ORD0003090,6,1,2018-11-28,2018-12-03,2018-12-03,TRK0000003090
SHP0003091,ORD0003091,6,1,2018-02-08,2018-02-11,2018-02-13,TRK0000003091
SHP0003092,ORD0003092,9,1,2020-06-21,2020-06-26,2020-06-26,TRK0000003092
SHP0003093,ORD0003093,4,1,2022-01-13,2022-01-20,2022-01-19,TRK0000003093
SHP0003094,ORD0003094,7,3,2020-07-07,2020-07-12,,TRK0000003094
SHP0003095,ORD0003095,1,4,2019-01-14,2019-01-20,,TRK0000003095
SHP0003096,ORD0003096,9,1,2020-12-31,2021-01-05,2021-01-04,TRK0000003096
SHP0003097,ORD0003097,1,1,2017-11-28,2017-12-02,2017-12-04,TRK0000003097
SHP0003098,ORD0003098,1,1,2020-09-05,2020-09-09,2020-09-11,TRK0000003098
SHP0003099,ORD0003099,5,1,2026-02-03,2026-02-05,2026-02-05,TRK0000003099
SHP0003100,ORD0003100,8,1,2019-06-08,2019-06-13,2019-06-12,TRK0000003100
SHP0003101,ORD0003101,9,1,2018-01-14,2018-01-16,2018-01-16,TRK0000003101
SHP0003102,ORD0003102,10,1,2017-02-15,2017-02-21,2017-02-22,TRK0000003102
SHP0003103,ORD0003103,6,1,2023-08-17,2023-08-20,2023-08-21,TRK0000003103
SHP0003104,ORD0003104,4,1,2023-06-26,2023-06-29,2023-06-29,TRK0000003104
SHP0003105,ORD0003105,9,1,2023-08-27,2023-08-30,2023-08-31,TRK0000003105
SHP0003106,ORD0003106,4,1,2016-10-12,2016-10-14,2016-10-14,TRK0000003106
SHP0003107,ORD0003107,3,1,2020-06-25,2020-07-02,2020-07-03,TRK0000003107
SHP0003108,ORD0003108,10,1,2022-01-03,2022-01-08,2022-01-10,TRK0000003108
SHP0003109,ORD0003109,7,1,2016-06-30,2016-07-06,2016-07-07,TRK0000003109
SHP0003110,ORD0003110,7,1,2026-01-25,2026-01-27,2026-01-27,TRK0000003110
SHP0003111,ORD0003111,10,3,2018-03-05,2018-03-09,,TRK0000003111
SHP0003112,ORD0003112,10,1,2020-08-29,2020-09-04,2020-09-04,TRK0000003112
SHP0003113,ORD0003113,8,1,2021-09-18,2021-09-24,2021-09-24,TRK0000003113
SHP0003114,ORD0003114,10,1,2016-09-06,2016-09-09,2016-09-09,TRK0000003114
SHP0003115,ORD0003115,8,1,2017-01-04,2017-01-11,2017-01-11,TRK0000003115
SHP0003116,ORD0003116,3,2,2018-05-30,2018-06-06,,TRK0000003116
SHP0003117,ORD0003117,10,1,2021-01-02,2021-01-09,2021-01-11,TRK0000003117
SHP0003118,ORD0003118,6,1,2016-09-06,2016-09-11,2016-09-10,TRK0000003118
SHP0003119,ORD0003119,3,1,2025-10-18,2025-10-21,2025-10-21,TRK0000003119
SHP0003120,ORD0003120,2,1,2020-08-20,2020-08-23,2020-08-23,TRK0000003120
SHP0003121,ORD0003121,3,1,2018-08-13,2018-08-19,2018-08-19,TRK0000003121
SHP0003122,ORD0003122,4,2,2018-04-21,2018-04-28,,TRK0000003122
SHP0003123,ORD0003123,6,2,2016-11-09,2016-11-14,,TRK0000003123
SHP0003124,ORD0003124,4,1,2015-02-13,2015-02-18,2015-02-17,TRK0000003124
SHP0003125,ORD0003125,7,1,2025-05-02,2025-05-08,2025-05-07,TRK0000003125
SHP0003126,ORD0003126,3,1,2024-01-28,2024-02-02,2024-02-02,TRK0000003126
SHP0003127,ORD0003127,7,1,2017-03-28,2017-03-31,2017-03-31,TRK0000003127
SHP0003128,ORD0003128,6,1,2019-12-25,2019-12-30,2020-01-01,TRK0000003128
SHP0003129,ORD0003129,6,1,2024-02-24,2024-02-26,2024-02-25,TRK0000003129
SHP0003130,ORD0003130,6,1,2017-12-26,2017-12-30,2017-12-31,TRK0000003130
SHP0003131,ORD0003131,6,1,2023-10-16,2023-10-23,2023-10-22,TRK0000003131
SHP0003132,ORD0003132,5,2,2017-07-04,2017-07-09,,TRK0000003132
SHP0003133,ORD0003133,7,1,2024-11-09,2024-11-14,2024-11-15,TRK0000003133
SHP0003134,ORD0003134,10,1,2026-02-02,2026-02-08,2026-02-07,TRK0000003134
SHP0003135,ORD0003135,5,3,2021-03-30,2021-04-05,,TRK0000003135
SHP0003136,ORD0003136,5,2,2015-03-14,2015-03-20,,TRK0000003136
SHP0003137,ORD0003137,7,1,2021-01-23,2021-01-28,2021-01-27,TRK0000003137
SHP0003138,ORD0003138,9,1,2018-09-15,2018-09-22,2018-09-22,TRK0000003138
SHP0003139,ORD0003139,2,5,2015-01-12,2015-01-17,,TRK0000003139
SHP0003140,ORD0003140,4,1,2023-11-22,2023-11-25,2023-11-26,TRK0000003140
SHP0003141,ORD0003141,8,1,2021-03-23,2021-03-30,2021-03-31,TRK0000003141
SHP0003142,ORD0003142,8,1,2017-02-08,2017-02-12,2017-02-12,TRK0000003142
SHP0003143,ORD0003143,7,1,2019-05-23,2019-05-26,2019-05-28,TRK0000003143
SHP0003144,ORD0003144,7,1,2022-08-08,2022-08-10,2022-08-12,TRK0000003144
SHP0003145,ORD0003145,2,1,2023-02-21,2023-02-26,2023-02-25,TRK0000003145
SHP0003146,ORD0003146,10,1,2022-05-28,2022-06-02,2022-06-03,TRK0000003146
SHP0003147,ORD0003147,5,1,2026-03-27,2026-04-03,2026-04-03,TRK0000003147
SHP0003148,ORD0003148,4,1,2025-08-14,2025-08-19,2025-08-18,TRK0000003148
SHP0003149,ORD0003149,2,1,2022-05-26,2022-05-30,2022-06-01,TRK0000003149
SHP0003150,ORD0003150,1,1,2022-03-01,2022-03-04,2022-03-05,TRK0000003150
SHP0003151,ORD0003151,9,1,2018-03-14,2018-03-17,2018-03-17,TRK0000003151
SHP0003152,ORD0003152,5,1,2025-09-14,2025-09-17,2025-09-17,TRK0000003152
SHP0003153,ORD0003153,4,1,2017-09-17,2017-09-20,2017-09-21,TRK0000003153
SHP0003154,ORD0003154,1,1,2018-08-13,2018-08-19,2018-08-18,TRK0000003154
SHP0003155,ORD0003155,4,1,2025-09-10,2025-09-14,2025-09-13,TRK0000003155
SHP0003156,ORD0003156,8,1,2024-04-05,2024-04-12,2024-04-14,TRK0000003156
SHP0003157,ORD0003157,2,1,2023-04-14,2023-04-21,2023-04-23,TRK0000003157
SHP0003158,ORD0003158,8,1,2019-01-15,2019-01-22,2019-01-22,TRK0000003158
SHP0003159,ORD0003159,9,1,2025-09-26,2025-10-01,2025-09-30,TRK0000003159
SHP0003160,ORD0003160,10,1,2018-12-31,2019-01-06,2019-01-06,TRK0000003160
SHP0003161,ORD0003161,1,1,2020-03-14,2020-03-16,2020-03-15,TRK0000003161
SHP0003162,ORD0003162,9,1,2017-10-30,2017-11-04,2017-11-06,TRK0000003162
SHP0003163,ORD0003163,4,1,2024-12-25,2024-12-29,2024-12-29,TRK0000003163
SHP0003164,ORD0003164,8,1,2019-01-13,2019-01-17,2019-01-17,TRK0000003164
SHP0003165,ORD0003165,3,1,2025-12-09,2025-12-15,2025-12-17,TRK0000003165
SHP0003166,ORD0003166,6,1,2015-04-01,2015-04-04,2015-04-03,TRK0000003166
SHP0003167,ORD0003167,7,1,2017-09-30,2017-10-06,2017-10-08,TRK0000003167
SHP0003168,ORD0003168,6,1,2016-10-19,2016-10-25,2016-10-26,TRK0000003168
SHP0003169,ORD0003169,6,1,2020-07-28,2020-08-04,2020-08-04,TRK0000003169
SHP0003170,ORD0003170,4,1,2015-05-19,2015-05-26,2015-05-26,TRK0000003170
SHP0003171,ORD0003171,3,1,2026-07-27,2026-07-30,2026-08-01,TRK0000003171
SHP0003172,ORD0003172,8,1,2019-05-18,2019-05-23,2019-05-24,TRK0000003172
SHP0003173,ORD0003173,6,1,2023-11-21,2023-11-25,2023-11-25,TRK0000003173
SHP0003174,ORD0003174,3,1,2018-11-21,2018-11-25,2018-11-25,TRK0000003174
SHP0003175,ORD0003175,10,1,2016-10-09,2016-10-14,2016-10-14,TRK0000003175
SHP0003176,ORD0003176,4,1,2025-10-09,2025-10-16,2025-10-16,TRK0000003176
SHP0003177,ORD0003177,6,1,2023-08-11,2023-08-17,2023-08-18,TRK0000003177
SHP0003178,ORD0003178,3,5,2024-01-29,2024-02-02,,TRK0000003178
SHP0003179,ORD0003179,7,1,2021-07-06,2021-07-13,2021-07-15,TRK0000003179
SHP0003180,ORD0003180,8,1,2018-06-12,2018-06-19,2018-06-21,TRK0000003180
SHP0003181,ORD0003181,7,1,2025-07-01,2025-07-04,2025-07-04,TRK0000003181
SHP0003182,ORD0003182,10,1,2023-02-17,2023-02-23,2023-02-24,TRK0000003182
SHP0003183,ORD0003183,5,1,2016-12-29,2017-01-01,2017-01-03,TRK0000003183
SHP0003184,ORD0003184,4,1,2018-07-10,2018-07-15,2018-07-16,TRK0000003184
SHP0003185,ORD0003185,8,2,2016-08-23,2016-08-25,,TRK0000003185
SHP0003186,ORD0003186,6,1,2015-08-15,2015-08-21,2015-08-22,TRK0000003186
SHP0003187,ORD0003187,4,1,2023-11-07,2023-11-13,2023-11-14,TRK0000003187
SHP0003188,ORD0003188,2,1,2021-09-01,2021-09-06,2021-09-08,TRK0000003188
SHP0003189,ORD0003189,9,1,2020-09-04,2020-09-07,2020-09-09,TRK0000003189
SHP0003190,ORD0003190,2,1,2017-12-13,2017-12-15,2017-12-14,TRK0000003190
SHP0003191,ORD0003191,8,1,2016-03-14,2016-03-18,2016-03-20,TRK0000003191
SHP0003192,ORD0003192,7,1,2024-08-16,2024-08-20,2024-08-21,TRK0000003192
SHP0003193,ORD0003193,1,1,2019-01-12,2019-01-17,2019-01-16,TRK0000003193
SHP0003194,ORD0003194,1,1,2025-12-30,2026-01-02,2026-01-02,TRK0000003194
SHP0003195,ORD0003195,1,1,2015-07-19,2015-07-24,2015-07-25,TRK0000003195
SHP0003196,ORD0003196,6,1,2015-09-06,2015-09-10,2015-09-12,TRK0000003196
SHP0003197,ORD0003197,10,2,2020-04-12,2020-04-15,,TRK0000003197
SHP0003198,ORD0003198,2,2,2019-07-25,2019-07-30,,TRK0000003198
SHP0003199,ORD0003199,4,1,2016-07-14,2016-07-16,2016-07-18,TRK0000003199
SHP0003200,ORD0003200,2,1,2025-01-11,2025-01-17,2025-01-19,TRK0000003200
SHP0003201,ORD0003201,6,1,2016-01-07,2016-01-14,2016-01-15,TRK0000003201
SHP0003202,ORD0003202,2,1,2022-05-25,2022-05-30,2022-05-29,TRK0000003202
SHP0003203,ORD0003203,9,1,2026-03-24,2026-03-31,2026-04-01,TRK0000003203
SHP0003204,ORD0003204,9,1,2019-08-13,2019-08-16,2019-08-17,TRK0000003204
SHP0003205,ORD0003205,2,1,2018-04-15,2018-04-21,2018-04-20,TRK0000003205
SHP0003206,ORD0003206,6,1,2023-08-19,2023-08-25,2023-08-25,TRK0000003206
SHP0003207,ORD0003207,10,1,2019-10-12,2019-10-18,2019-10-18,TRK0000003207
SHP0003208,ORD0003208,5,1,2026-05-06,2026-05-10,2026-05-09,TRK0000003208
SHP0003209,ORD0003209,9,3,2017-05-29,2017-05-31,,TRK0000003209
SHP0003210,ORD0003210,3,1,2019-05-23,2019-05-29,2019-05-31,TRK0000003210
SHP0003211,ORD0003211,10,1,2023-11-17,2023-11-21,2023-11-22,TRK0000003211
SHP0003212,ORD0003212,7,1,2016-03-26,2016-04-02,2016-04-04,TRK0000003212
SHP0003213,ORD0003213,6,1,2023-11-16,2023-11-23,2023-11-23,TRK0000003213
SHP0003214,ORD0003214,9,1,2020-08-31,2020-09-04,2020-09-03,TRK0000003214
SHP0003215,ORD0003215,5,1,2025-02-19,2025-02-25,2025-02-26,TRK0000003215
SHP0003216,ORD0003216,2,3,2017-04-01,2017-04-05,,TRK0000003216
SHP0003217,ORD0003217,6,1,2025-10-09,2025-10-13,2025-10-12,TRK0000003217
SHP0003218,ORD0003218,8,1,2015-01-02,2015-01-04,2015-01-05,TRK0000003218
SHP0003219,ORD0003219,9,2,2019-05-07,2019-05-11,,TRK0000003219
SHP0003220,ORD0003220,6,1,2025-09-04,2025-09-06,2025-09-08,TRK0000003220
SHP0003221,ORD0003221,4,1,2025-03-31,2025-04-07,2025-04-08,TRK0000003221
SHP0003222,ORD0003222,1,2,2022-02-18,2022-02-23,,TRK0000003222
SHP0003223,ORD0003223,5,1,2015-09-12,2015-09-19,2015-09-21,TRK0000003223
SHP0003224,ORD0003224,2,1,2021-09-03,2021-09-09,2021-09-08,TRK0000003224
SHP0003225,ORD0003225,3,2,2015-06-02,2015-06-06,,TRK0000003225
SHP0003226,ORD0003226,4,1,2016-09-25,2016-09-27,2016-09-29,TRK0000003226
SHP0003227,ORD0003227,7,1,2018-05-05,2018-05-12,2018-05-14,TRK0000003227
SHP0003228,ORD0003228,5,2,2018-01-10,2018-01-14,,TRK0000003228
SHP0003229,ORD0003229,6,2,2021-09-19,2021-09-22,,TRK0000003229
SHP0003230,ORD0003230,4,2,2019-01-30,2019-02-03,,TRK0000003230
SHP0003231,ORD0003231,7,1,2016-01-25,2016-01-28,2016-01-30,TRK0000003231
SHP0003232,ORD0003232,6,1,2015-07-22,2015-07-29,2015-07-31,TRK0000003232
SHP0003233,ORD0003233,2,1,2022-07-10,2022-07-16,2022-07-18,TRK0000003233
SHP0003234,ORD0003234,2,1,2015-01-31,2015-02-07,2015-02-08,TRK0000003234
SHP0003235,ORD0003235,9,1,2018-06-25,2018-06-30,2018-07-02,TRK0000003235
SHP0003236,ORD0003236,7,1,2023-01-26,2023-02-01,2023-02-01,TRK0000003236
SHP0003237,ORD0003237,4,1,2019-02-27,2019-03-05,2019-03-04,TRK0000003237
SHP0003238,ORD0003238,8,1,2025-03-26,2025-03-31,2025-03-30,TRK0000003238
SHP0003239,ORD0003239,4,1,2016-07-14,2016-07-20,2016-07-19,TRK0000003239
SHP0003240,ORD0003240,2,2,2015-06-16,2015-06-21,,TRK0000003240
SHP0003241,ORD0003241,7,1,2024-10-25,2024-10-29,2024-10-29,TRK0000003241
SHP0003242,ORD0003242,6,1,2017-12-12,2017-12-14,2017-12-16,TRK0000003242
SHP0003243,ORD0003243,6,1,2018-02-26,2018-03-05,2018-03-04,TRK0000003243
SHP0003244,ORD0003244,7,1,2025-04-11,2025-04-17,2025-04-19,TRK0000003244
SHP0003245,ORD0003245,3,1,2020-04-16,2020-04-19,2020-04-18,TRK0000003245
SHP0003246,ORD0003246,3,1,2020-08-12,2020-08-15,2020-08-16,TRK0000003246
SHP0003247,ORD0003247,8,1,2015-01-23,2015-01-29,2015-01-29,TRK0000003247
SHP0003248,ORD0003248,4,1,2019-01-22,2019-01-26,2019-01-28,TRK0000003248
SHP0003249,ORD0003249,7,4,2021-10-16,2021-10-18,,TRK0000003249
SHP0003250,ORD0003250,7,1,2021-10-21,2021-10-27,2021-10-28,TRK0000003250
SHP0003251,ORD0003251,2,1,2019-10-06,2019-10-13,2019-10-13,TRK0000003251
SHP0003252,ORD0003252,7,1,2020-10-10,2020-10-15,2020-10-17,TRK0000003252
SHP0003253,ORD0003253,3,1,2025-11-16,2025-11-23,2025-11-25,TRK0000003253
SHP0003254,ORD0003254,6,1,2017-07-05,2017-07-08,2017-07-09,TRK0000003254
SHP0003255,ORD0003255,9,1,2015-10-06,2015-10-08,2015-10-07,TRK0000003255
SHP0003256,ORD0003256,6,1,2017-05-28,2017-06-04,2017-06-06,TRK0000003256
SHP0003257,ORD0003257,3,1,2024-06-25,2024-06-28,2024-06-30,TRK0000003257
SHP0003258,ORD0003258,2,1,2021-04-06,2021-04-11,2021-04-13,TRK0000003258
SHP0003259,ORD0003259,10,1,2026-05-13,2026-05-16,2026-05-16,TRK0000003259
SHP0003260,ORD0003260,5,1,2025-10-21,2025-10-25,2025-10-27,TRK0000003260
SHP0003261,ORD0003261,8,1,2021-08-06,2021-08-13,2021-08-15,TRK0000003261
SHP0003262,ORD0003262,9,1,2016-04-20,2016-04-22,2016-04-24,TRK0000003262
SHP0003263,ORD0003263,10,1,2015-09-07,2015-09-09,2015-09-11,TRK0000003263
SHP0003264,ORD0003264,5,1,2025-01-17,2025-01-23,2025-01-23,TRK0000003264
SHP0003265,ORD0003265,3,1,2015-06-29,2015-07-02,2015-07-01,TRK0000003265
SHP0003266,ORD0003266,2,3,2020-07-27,2020-08-01,,TRK0000003266
SHP0003267,ORD0003267,10,1,2024-01-07,2024-01-10,2024-01-09,TRK0000003267
SHP0003268,ORD0003268,7,1,2017-10-28,2017-11-03,2017-11-02,TRK0000003268
SHP0003269,ORD0003269,6,1,2023-11-05,2023-11-10,2023-11-12,TRK0000003269
SHP0003270,ORD0003270,9,1,2026-07-25,2026-07-31,2026-08-02,TRK0000003270
SHP0003271,ORD0003271,2,1,2023-12-30,2024-01-05,2024-01-04,TRK0000003271
SHP0003272,ORD0003272,1,1,2016-02-27,2016-03-05,2016-03-04,TRK0000003272
SHP0003273,ORD0003273,3,1,2017-06-27,2017-06-29,2017-07-01,TRK0000003273
SHP0003274,ORD0003274,1,1,2020-10-15,2020-10-19,2020-10-20,TRK0000003274
SHP0003275,ORD0003275,10,1,2019-11-29,2019-12-01,2019-12-03,TRK0000003275
SHP0003276,ORD0003276,5,1,2018-02-25,2018-03-04,2018-03-05,TRK0000003276
SHP0003277,ORD0003277,3,1,2020-02-03,2020-02-08,2020-02-09,TRK0000003277
SHP0003278,ORD0003278,9,2,2021-11-02,2021-11-06,,TRK0000003278
SHP0003279,ORD0003279,1,1,2015-01-08,2015-01-12,2015-01-13,TRK0000003279
SHP0003280,ORD0003280,1,1,2019-12-28,2020-01-02,2020-01-01,TRK0000003280
SHP0003281,ORD0003281,2,1,2026-05-06,2026-05-08,2026-05-09,TRK0000003281
SHP0003282,ORD0003282,10,1,2015-08-06,2015-08-08,2015-08-10,TRK0000003282
SHP0003283,ORD0003283,4,1,2026-04-02,2026-04-07,2026-04-06,TRK0000003283
SHP0003284,ORD0003284,2,1,2025-01-02,2025-01-08,2025-01-10,TRK0000003284
SHP0003285,ORD0003285,5,1,2024-08-08,2024-08-15,2024-08-17,TRK0000003285
SHP0003286,ORD0003286,7,1,2022-01-24,2022-01-30,2022-01-29,TRK0000003286
SHP0003287,ORD0003287,2,1,2017-06-21,2017-06-23,2017-06-24,TRK0000003287
SHP0003288,ORD0003288,7,1,2017-08-09,2017-08-12,2017-08-12,TRK0000003288
SHP0003289,ORD0003289,6,3,2018-02-08,2018-02-15,,TRK0000003289
SHP0003290,ORD0003290,7,1,2017-02-18,2017-02-21,2017-02-21,TRK0000003290
SHP0003291,ORD0003291,9,2,2019-04-04,2019-04-07,,TRK0000003291
SHP0003292,ORD0003292,3,1,2019-10-16,2019-10-19,2019-10-20,TRK0000003292
SHP0003293,ORD0003293,2,1,2024-04-19,2024-04-26,2024-04-28,TRK0000003293
SHP0003294,ORD0003294,1,1,2023-09-20,2023-09-24,2023-09-26,TRK0000003294
SHP0003295,ORD0003295,2,1,2017-12-17,2017-12-19,2017-12-18,TRK0000003295
SHP0003296,ORD0003296,9,1,2021-07-18,2021-07-23,2021-07-24,TRK0000003296
SHP0003297,ORD0003297,4,1,2019-04-05,2019-04-08,2019-04-07,TRK0000003297
SHP0003298,ORD0003298,1,2,2022-03-25,2022-03-31,,TRK0000003298
SHP0003299,ORD0003299,10,1,2019-07-01,2019-07-08,2019-07-10,TRK0000003299
SHP0003300,ORD0003300,4,1,2016-08-03,2016-08-05,2016-08-04,TRK0000003300
SHP0003301,ORD0003301,4,1,2024-07-28,2024-08-04,2024-08-06,TRK0000003301
SHP0003302,ORD0003302,4,1,2025-02-01,2025-02-03,2025-02-05,TRK0000003302
SHP0003303,ORD0003303,1,1,2020-05-14,2020-05-18,2020-05-20,TRK0000003303
SHP0003304,ORD0003304,5,1,2017-03-13,2017-03-19,2017-03-20,TRK0000003304
SHP0003305,ORD0003305,9,1,2023-11-07,2023-11-13,2023-11-12,TRK0000003305
SHP0003306,ORD0003306,2,1,2020-01-13,2020-01-17,2020-01-17,TRK0000003306
SHP0003307,ORD0003307,4,1,2017-11-22,2017-11-28,2017-11-30,TRK0000003307
SHP0003308,ORD0003308,3,1,2023-09-16,2023-09-23,2023-09-22,TRK0000003308
SHP0003309,ORD0003309,7,1,2025-05-08,2025-05-14,2025-05-13,TRK0000003309
SHP0003310,ORD0003310,8,1,2016-08-26,2016-08-31,2016-09-01,TRK0000003310
SHP0003311,ORD0003311,1,1,2016-12-07,2016-12-11,2016-12-13,TRK0000003311
SHP0003312,ORD0003312,10,1,2026-01-18,2026-01-22,2026-01-21,TRK0000003312
SHP0003313,ORD0003313,10,1,2021-12-30,2022-01-04,2022-01-04,TRK0000003313
SHP0003314,ORD0003314,3,2,2018-07-20,2018-07-24,,TRK0000003314
SHP0003315,ORD0003315,4,2,2022-05-05,2022-05-07,,TRK0000003315
SHP0003316,ORD0003316,8,1,2022-01-18,2022-01-24,2022-01-26,TRK0000003316
SHP0003317,ORD0003317,10,1,2023-02-20,2023-02-26,2023-02-26,TRK0000003317
SHP0003318,ORD0003318,3,1,2016-12-13,2016-12-19,2016-12-20,TRK0000003318
SHP0003319,ORD0003319,6,1,2021-08-25,2021-08-31,2021-08-30,TRK0000003319
SHP0003320,ORD0003320,3,1,2017-05-03,2017-05-06,2017-05-07,TRK0000003320
SHP0003321,ORD0003321,6,1,2023-01-28,2023-01-31,2023-01-31,TRK0000003321
SHP0003322,ORD0003322,3,1,2024-01-30,2024-02-06,2024-02-06,TRK0000003322
SHP0003323,ORD0003323,4,1,2023-10-28,2023-11-03,2023-11-02,TRK0000003323
SHP0003324,ORD0003324,1,1,2015-08-12,2015-08-16,2015-08-17,TRK0000003324
SHP0003325,ORD0003325,5,1,2018-11-03,2018-11-09,2018-11-08,TRK0000003325
SHP0003326,ORD0003326,4,1,2019-08-24,2019-08-28,2019-08-28,TRK0000003326
SHP0003327,ORD0003327,4,1,2022-07-30,2022-08-02,2022-08-01,TRK0000003327
SHP0003328,ORD0003328,3,1,2021-11-02,2021-11-07,2021-11-06,TRK0000003328
SHP0003329,ORD0003329,9,1,2016-12-02,2016-12-07,2016-12-09,TRK0000003329
SHP0003330,ORD0003330,4,1,2022-10-13,2022-10-18,2022-10-18,TRK0000003330
SHP0003331,ORD0003331,3,1,2016-07-13,2016-07-20,2016-07-22,TRK0000003331
SHP0003332,ORD0003332,6,1,2015-07-05,2015-07-11,2015-07-10,TRK0000003332
SHP0003333,ORD0003333,9,1,2024-01-25,2024-02-01,2024-02-01,TRK0000003333
SHP0003334,ORD0003334,5,1,2016-09-15,2016-09-22,2016-09-22,TRK0000003334
SHP0003335,ORD0003335,7,1,2023-04-10,2023-04-15,2023-04-14,TRK0000003335
SHP0003336,ORD0003336,5,1,2019-06-07,2019-06-14,2019-06-15,TRK0000003336
SHP0003337,ORD0003337,8,1,2023-12-19,2023-12-22,2023-12-21,TRK0000003337
SHP0003338,ORD0003338,5,1,2018-06-22,2018-06-24,2018-06-23,TRK0000003338
SHP0003339,ORD0003339,1,1,2017-06-07,2017-06-10,2017-06-10,TRK0000003339
SHP0003340,ORD0003340,6,1,2020-03-24,2020-03-27,2020-03-26,TRK0000003340
SHP0003341,ORD0003341,5,1,2025-11-04,2025-11-11,2025-11-13,TRK0000003341
SHP0003342,ORD0003342,3,1,2022-03-07,2022-03-12,2022-03-11,TRK0000003342
SHP0003343,ORD0003343,9,2,2026-01-29,2026-02-01,,TRK0000003343
SHP0003344,ORD0003344,3,1,2018-01-04,2018-01-08,2018-01-08,TRK0000003344
SHP0003345,ORD0003345,3,1,2018-06-19,2018-06-26,2018-06-28,TRK0000003345
SHP0003346,ORD0003346,2,1,2020-06-14,2020-06-17,2020-06-17,TRK0000003346
SHP0003347,ORD0003347,4,2,2019-06-09,2019-06-13,,TRK0000003347
SHP0003348,ORD0003348,7,1,2015-08-01,2015-08-03,2015-08-04,TRK0000003348
SHP0003349,ORD0003349,8,1,2017-05-21,2017-05-26,2017-05-27,TRK0000003349
SHP0003350,ORD0003350,9,1,2020-11-12,2020-11-14,2020-11-13,TRK0000003350
SHP0003351,ORD0003351,10,1,2022-11-23,2022-11-29,2022-11-29,TRK0000003351
SHP0003352,ORD0003352,6,1,2023-04-16,2023-04-18,2023-04-18,TRK0000003352
SHP0003353,ORD0003353,7,1,2024-10-23,2024-10-27,2024-10-29,TRK0000003353
SHP0003354,ORD0003354,6,1,2023-10-13,2023-10-17,2023-10-16,TRK0000003354
SHP0003355,ORD0003355,8,1,2026-01-16,2026-01-19,2026-01-18,TRK0000003355
SHP0003356,ORD0003356,4,4,2025-11-26,2025-11-30,,TRK0000003356
SHP0003357,ORD0003357,9,1,2019-09-20,2019-09-22,2019-09-24,TRK0000003357
SHP0003358,ORD0003358,5,1,2025-02-02,2025-02-05,2025-02-05,TRK0000003358
SHP0003359,ORD0003359,5,1,2022-02-17,2022-02-20,2022-02-19,TRK0000003359
SHP0003360,ORD0003360,5,1,2024-01-21,2024-01-26,2024-01-27,TRK0000003360
