ReviewID,OrderItemID,Rating,ReviewTitle,ReviewText,ReviewDate
REV0007164,OI00023845,4,Good Quality,Quality is quite good.,2025-09-10
REV0007165,OI00023848,4,Good Quality,Quality is quite good.,2019-06-25
REV0007166,OI00023853,4,Good Quality,Quality is quite good.,2022-11-23
REV0007167,OI00023856,5,Worth the Money,Completely satisfied with the purchase.,2023-03-01
REV0007168,OI00023861,3,Decent,"Average quality, nothing special.",2018-04-20
REV0007169,OI00023864,4,Good Purchase,Happy with my purchase.,2021-08-24
REV0007170,OI00023865,4,Good Purchase,Happy with my purchase.,2021-08-24
REV0007171,OI00023868,2,Below Average,Not completely satisfied.,2024-05-11
REV0007172,OI00023869,4,Satisfied,Nice product for the price.,2024-05-17
REV0007173,OI00023876,3,Decent,"Average quality, nothing special.",2021-04-02
REV0007174,OI00023878,5,Highly Recommended,Exceeded my expectations.,2022-04-06
REV0007175,OI00023883,5,Excellent Product,Excellent quality and highly recommended.,2020-01-29
REV0007176,OI00023884,5,Highly Recommended,Exceeded my expectations.,2020-01-25
REV0007177,OI00023887,5,Worth the Money,Completely satisfied with the purchase.,2021-03-07
REV0007178,OI00023889,5,Worth the Money,Completely satisfied with the purchase.,2017-02-02
REV0007179,OI00023893,4,Very Good,Good quality and works as expected.,2024-02-12
REV0007180,OI00023897,4,Good Quality,Quality is quite good.,2022-06-06
REV0007181,OI00023908,5,Highly Recommended,Exceeded my expectations.,2015-11-08
REV0007182,OI00023912,4,Good Quality,Quality is quite good.,2025-07-29
REV0007183,OI00023916,5,Amazing,Very happy with the product.,2025-02-12
REV0007184,OI00023920,5,Amazing,Very happy with the product.,2022-11-01
REV0007185,OI00023924,5,Worth the Money,Completely satisfied with the purchase.,2020-11-12
REV0007186,OI00023932,5,Highly Recommended,Exceeded my expectations.,2021-12-11
REV0007187,OI00023934,4,Good Purchase,Happy with my purchase.,2021-07-14
REV0007188,OI00023936,4,Good Purchase,Happy with my purchase.,2021-07-17
REV0007189,OI00023938,5,Highly Recommended,Exceeded my expectations.,2026-04-20
REV0007190,OI00023941,4,Good Quality,Quality is quite good.,2018-05-25
REV0007191,OI00023944,2,Needs Improvement,There are a few issues.,2020-03-30
REV0007192,OI00023945,4,Satisfied,Nice product for the price.,2020-04-04
REV0007193,OI00023948,5,Worth the Money,Completely satisfied with the purchase.,2015-08-05
REV0007194,OI00023952,4,Good Quality,Quality is quite good.,2025-03-25
REV0007195,OI00023955,2,Below Average,Not completely satisfied.,2019-12-05
REV0007196,OI00023959,4,Good Quality,Quality is quite good.,2024-09-26
REV0007197,OI00023961,4,Satisfied,Nice product for the price.,2015-08-30
REV0007198,OI00023965,1,Poor Quality,Very disappointed with the product.,2025-03-01
REV0007199,OI00023966,3,Average Product,The product is okay.,2019-10-18
REV0007200,OI00023968,4,Satisfied,Nice product for the price.,2019-10-25
REV0007201,OI00023973,5,Worth the Money,Completely satisfied with the purchase.,2022-05-22
REV0007202,OI00023977,2,Below Average,Not completely satisfied.,2024-05-20
REV0007203,OI00023982,1,Defective Product,Stopped working very quickly.,2022-03-09
REV0007204,OI00023984,4,Very Good,Good quality and works as expected.,2019-06-10
REV0007205,OI00024000,5,Worth the Money,Completely satisfied with the purchase.,2017-08-15
REV0007206,OI00024005,4,Satisfied,Nice product for the price.,2022-08-25
REV0007207,OI00024008,1,Poor Quality,Very disappointed with the product.,2017-07-10
REV0007208,OI00024013,5,Excellent Product,Excellent quality and highly recommended.,2021-02-06
REV0007209,OI00024023,4,Very Good,Good quality and works as expected.,2019-07-08
REV0007210,OI00024027,3,Decent,"Average quality, nothing special.",2019-08-30
REV0007211,OI00024031,4,Good Purchase,Happy with my purchase.,2021-05-12
REV0007212,OI00024032,5,Highly Recommended,Exceeded my expectations.,2018-09-01
REV0007213,OI00024035,5,Worth the Money,Completely satisfied with the purchase.,2026-05-07
REV0007214,OI00024038,4,Good Purchase,Happy with my purchase.,2016-12-06
REV0007215,OI00024040,3,Average Product,The product is okay.,2018-04-12
REV0007216,OI00024046,4,Good Quality,Quality is quite good.,2018-07-30
REV0007217,OI00024047,4,Good Purchase,Happy with my purchase.,2018-08-06
REV0007218,OI00024048,5,Highly Recommended,Exceeded my expectations.,2021-12-02
REV0007219,OI00024049,5,Amazing,Very happy with the product.,2021-12-02
REV0007220,OI00024052,3,Decent,"Average quality, nothing special.",2021-11-27
REV0007221,OI00024055,4,Good Quality,Quality is quite good.,2023-11-14
REV0007222,OI00024060,5,Excellent Product,Excellent quality and highly recommended.,2020-03-09
REV0007223,OI00024070,4,Very Good,Good quality and works as expected.,2017-12-31
REV0007224,OI00024075,5,Worth the Money,Completely satisfied with the purchase.,2017-07-22
REV0007225,OI00024079,5,Excellent Product,Excellent quality and highly recommended.,2020-03-10
REV0007226,OI00024082,5,Amazing,Very happy with the product.,2018-12-08
REV0007227,OI00024087,3,Could Be Better,Expected slightly better quality.,2021-02-21
REV0007228,OI00024088,4,Very Good,Good quality and works as expected.,2018-09-19
REV0007229,OI00024094,3,Average Product,The product is okay.,2025-11-19
REV0007230,OI00024095,5,Amazing,Very happy with the product.,2025-11-17
REV0007231,OI00024096,5,Excellent Product,Excellent quality and highly recommended.,2022-10-10
REV0007232,OI00024104,4,Good Purchase,Happy with my purchase.,2022-09-02
REV0007233,OI00024106,1,Poor Quality,Very disappointed with the product.,2024-09-20
REV0007234,OI00024110,3,Could Be Better,Expected slightly better quality.,2022-06-27
REV0007235,OI00024113,3,Average Product,The product is okay.,2022-06-26
REV0007236,OI00024114,5,Highly Recommended,Exceeded my expectations.,2022-06-25
REV0007237,OI00024115,4,Good Purchase,Happy with my purchase.,2020-11-05
REV0007238,OI00024116,5,Amazing,Very happy with the product.,2020-11-03
REV0007239,OI00024117,3,Decent,"Average quality, nothing special.",2020-10-31
REV0007240,OI00024118,4,Good Purchase,Happy with my purchase.,2020-11-06
REV0007241,OI00024121,5,Worth the Money,Completely satisfied with the purchase.,2026-03-17
REV0007242,OI00024123,5,Highly Recommended,Exceeded my expectations.,2022-11-21
REV0007243,OI00024124,5,Amazing,Very happy with the product.,2022-11-26
REV0007244,OI00024130,5,Excellent Product,Excellent quality and highly recommended.,2020-07-02
REV0007245,OI00024133,5,Worth the Money,Completely satisfied with the purchase.,2026-02-27
REV0007246,OI00024135,4,Satisfied,Nice product for the price.,2019-08-21
REV0007247,OI00024138,4,Very Good,Good quality and works as expected.,2021-08-22
REV0007248,OI00024147,2,Not as Expected,Product quality could be improved.,2018-04-21
REV0007249,OI00024150,5,Amazing,Very happy with the product.,2016-12-19
REV0007250,OI00024151,4,Very Good,Good quality and works as expected.,2018-05-04
REV0007251,OI00024152,4,Good Purchase,Happy with my purchase.,2018-05-08
REV0007252,OI00024153,4,Good Quality,Quality is quite good.,2018-05-10
REV0007253,OI00024155,4,Satisfied,Nice product for the price.,2022-11-09
REV0007254,OI00024156,5,Excellent Product,Excellent quality and highly recommended.,2022-08-28
REV0007255,OI00024160,2,Not as Expected,Product quality could be improved.,2022-12-24
REV0007256,OI00024161,5,Excellent Product,Excellent quality and highly recommended.,2015-11-29
REV0007257,OI00024164,3,Decent,"Average quality, nothing special.",2021-07-10
REV0007258,OI00024165,5,Excellent Product,Excellent quality and highly recommended.,2015-05-20
REV0007259,OI00024171,5,Highly Recommended,Exceeded my expectations.,2020-09-11
REV0007260,OI00024172,5,Worth the Money,Completely satisfied with the purchase.,2017-12-28
REV0007261,OI00024176,3,Could Be Better,Expected slightly better quality.,2021-04-30
REV0007262,OI00024177,5,Highly Recommended,Exceeded my expectations.,2018-01-10
REV0007263,OI00024179,2,Not as Expected,Product quality could be improved.,2018-01-06
REV0007264,OI00024189,3,Could Be Better,Expected slightly better quality.,2016-08-23
REV0007265,OI00024191,4,Good Quality,Quality is quite good.,2017-10-21
REV0007266,OI00024194,5,Excellent Product,Excellent quality and highly recommended.,2020-11-19
REV0007267,OI00024195,3,Decent,"Average quality, nothing special.",2020-11-15
REV0007268,OI00024197,5,Amazing,Very happy with the product.,2020-11-17
REV0007269,OI00024198,5,Worth the Money,Completely satisfied with the purchase.,2020-11-15
REV0007270,OI00024199,3,Decent,"Average quality, nothing special.",2018-05-26
REV0007271,OI00024201,3,Could Be Better,Expected slightly better quality.,2018-05-26
REV0007272,OI00024203,5,Worth the Money,Completely satisfied with the purchase.,2020-10-12
REV0007273,OI00024207,4,Good Quality,Quality is quite good.,2019-06-23
REV0007274,OI00024211,4,Satisfied,Nice product for the price.,2017-01-05
REV0007275,OI00024214,4,Very Good,Good quality and works as expected.,2021-04-22
REV0007276,OI00024216,3,Average Product,The product is okay.,2021-12-15
REV0007277,OI00024217,5,Excellent Product,Excellent quality and highly recommended.,2020-08-14
REV0007278,OI00024222,5,Worth the Money,Completely satisfied with the purchase.,2016-08-07
REV0007279,OI00024224,3,Average Product,The product is okay.,2022-03-22
REV0007280,OI00024226,5,Amazing,Very happy with the product.,2017-04-20
REV0007281,OI00024234,4,Good Purchase,Happy with my purchase.,2016-12-01
REV0007282,OI00024235,3,Decent,"Average quality, nothing special.",2016-11-28
REV0007283,OI00024236,5,Excellent Product,Excellent quality and highly recommended.,2016-11-26
REV0007284,OI00024240,5,Highly Recommended,Exceeded my expectations.,2021-09-23
REV0007285,OI00024242,5,Worth the Money,Completely satisfied with the purchase.,2024-11-02
REV0007286,OI00024243,5,Worth the Money,Completely satisfied with the purchase.,2024-10-31
REV0007287,OI00024244,5,Worth the Money,Completely satisfied with the purchase.,2020-05-02
REV0007288,OI00024247,4,Very Good,Good quality and works as expected.,2024-04-02
REV0007289,OI00024248,4,Very Good,Good quality and works as expected.,2025-03-09
REV0007290,OI00024250,4,Very Good,Good quality and works as expected.,2022-07-09
REV0007291,OI00024251,3,Average Product,The product is okay.,2024-05-03
REV0007292,OI00024259,5,Excellent Product,Excellent quality and highly recommended.,2017-04-09
REV0007293,OI00024260,5,Excellent Product,Excellent quality and highly recommended.,2025-04-03
REV0007294,OI00024262,5,Worth the Money,Completely satisfied with the purchase.,2025-12-15
REV0007295,OI00024263,5,Highly Recommended,Exceeded my expectations.,2020-03-31
REV0007296,OI00024269,4,Good Quality,Quality is quite good.,2022-08-06
REV0007297,OI00024273,5,Worth the Money,Completely satisfied with the purchase.,2022-10-05
REV0007298,OI00024277,5,Highly Recommended,Exceeded my expectations.,2017-07-09
REV0007299,OI00024278,5,Highly Recommended,Exceeded my expectations.,2017-07-11
REV0007300,OI00024279,4,Satisfied,Nice product for the price.,2017-09-23
REV0007301,OI00024280,5,Worth the Money,Completely satisfied with the purchase.,2017-09-29
REV0007302,OI00024286,4,Good Purchase,Happy with my purchase.,2016-11-15
REV0007303,OI00024290,5,Excellent Product,Excellent quality and highly recommended.,2022-05-14
REV0007304,OI00024292,4,Satisfied,Nice product for the price.,2020-05-21
REV0007305,OI00024294,4,Satisfied,Nice product for the price.,2016-07-30
REV0007306,OI00024297,5,Excellent Product,Excellent quality and highly recommended.,2021-02-11
REV0007307,OI00024298,4,Good Purchase,Happy with my purchase.,2021-02-16
REV0007308,OI00024302,2,Not as Expected,Product quality could be improved.,2022-02-24
REV0007309,OI00024309,2,Not as Expected,Product quality could be improved.,2023-08-10
REV0007310,OI00024310,3,Could Be Better,Expected slightly better quality.,2020-09-29
REV0007311,OI00024312,3,Average Product,The product is okay.,2015-04-08
REV0007312,OI00024313,4,Good Quality,Quality is quite good.,2015-04-02
REV0007313,OI00024315,5,Worth the Money,Completely satisfied with the purchase.,2026-05-14
REV0007314,OI00024317,5,Excellent Product,Excellent quality and highly recommended.,2017-03-14
REV0007315,OI00024320,3,Decent,"Average quality, nothing special.",2025-01-18
REV0007316,OI00024326,4,Good Purchase,Happy with my purchase.,2017-01-09
REV0007317,OI00024327,5,Highly Recommended,Exceeded my expectations.,2017-01-05
REV0007318,OI00024332,5,Highly Recommended,Exceeded my expectations.,2026-08-04
REV0007319,OI00024334,4,Satisfied,Nice product for the price.,2021-05-21
REV0007320,OI00024337,5,Worth the Money,Completely satisfied with the purchase.,2017-11-01
REV0007321,OI00024342,5,Worth the Money,Completely satisfied with the purchase.,2021-02-09
REV0007322,OI00024345,4,Satisfied,Nice product for the price.,2023-12-09
REV0007323,OI00024347,3,Decent,"Average quality, nothing special.",2022-06-17
REV0007324,OI00024350,4,Good Purchase,Happy with my purchase.,2019-12-17
REV0007325,OI00024356,5,Excellent Product,Excellent quality and highly recommended.,2017-03-03
REV0007326,OI00024359,3,Average Product,The product is okay.,2024-06-23
REV0007327,OI00024360,4,Very Good,Good quality and works as expected.,2025-03-19
REV0007328,OI00024362,4,Very Good,Good quality and works as expected.,2025-02-07
REV0007329,OI00024366,5,Worth the Money,Completely satisfied with the purchase.,2026-04-25
REV0007330,OI00024379,5,Excellent Product,Excellent quality and highly recommended.,2021-07-10
REV0007331,OI00024383,2,Needs Improvement,There are a few issues.,2022-03-10
REV0007332,OI00024384,4,Very Good,Good quality and works as expected.,2022-03-08
REV0007333,OI00024386,2,Needs Improvement,There are a few issues.,2021-04-02
REV0007334,OI00024388,4,Satisfied,Nice product for the price.,2026-04-08
REV0007335,OI00024389,4,Good Quality,Quality is quite good.,2026-04-14
REV0007336,OI00024390,5,Highly Recommended,Exceeded my expectations.,2024-07-29
REV0007337,OI00024392,4,Satisfied,Nice product for the price.,2017-03-09
REV0007338,OI00024398,1,Poor Quality,Very disappointed with the product.,2026-04-24
REV0007339,OI00024403,3,Decent,"Average quality, nothing special.",2024-06-25
REV0007340,OI00024404,4,Very Good,Good quality and works as expected.,2024-06-30
REV0007341,OI00024405,3,Could Be Better,Expected slightly better quality.,2015-03-14
REV0007342,OI00024410,5,Excellent Product,Excellent quality and highly recommended.,2015-03-19
REV0007343,OI00024421,1,Poor Quality,Very disappointed with the product.,2015-11-02
REV0007344,OI00024425,5,Worth the Money,Completely satisfied with the purchase.,2022-10-11
REV0007345,OI00024426,5,Highly Recommended,Exceeded my expectations.,2015-03-19
REV0007346,OI00024430,5,Excellent Product,Excellent quality and highly recommended.,2021-08-26
REV0007347,OI00024431,5,Excellent Product,Excellent quality and highly recommended.,2021-08-24
REV0007348,OI00024434,4,Good Purchase,Happy with my purchase.,2018-03-09
REV0007349,OI00024435,3,Average Product,The product is okay.,2018-03-11
REV0007350,OI00024438,5,Highly Recommended,Exceeded my expectations.,2026-03-24
REV0007351,OI00024448,5,Highly Recommended,Exceeded my expectations.,2022-01-18
REV0007352,OI00024450,2,Below Average,Not completely satisfied.,2017-07-23
REV0007353,OI00024451,5,Amazing,Very happy with the product.,2017-07-19
REV0007354,OI00024455,3,Average Product,The product is okay.,2016-09-12
REV0007355,OI00024458,3,Average Product,The product is okay.,2016-09-06
REV0007356,OI00024459,2,Needs Improvement,There are a few issues.,2017-09-25
