ReturnID,OrderItemID,ReturnReasonID,ReturnDate,ReturnCondition
RET0002191,OI00032617,13,2023-11-25,Opened
RET0002192,OI00032627,8,2021-11-26,Opened
RET0002193,OI00032663,4,2018-09-09,Damaged
RET0002194,OI00032673,9,2017-04-23,Sealed
RET0002195,OI00032677,7,2016-11-30,Opened
RET0002196,OI00032690,6,2016-11-19,Opened
RET0002197,OI00032731,15,2022-11-18,Opened
RET0002198,OI00032746,18,2016-01-27,Opened
RET0002199,OI00032768,18,2020-03-16,Defective
RET0002200,OI00032773,12,2023-03-25,Damaged
RET0002201,OI00032780,14,2023-06-25,Damaged
RET0002202,OI00032804,18,2018-12-07,Sealed
RET0002203,OI00032807,17,2023-07-16,Sealed
RET0002204,OI00032815,5,2017-03-27,Opened
RET0002205,OI00032817,12,2023-10-05,Opened
RET0002206,OI00032828,18,2024-06-23,Damaged
RET0002207,OI00032829,13,2017-10-12,Opened
RET0002208,OI00032895,10,2026-06-02,Opened
RET0002209,OI00032925,2,2023-10-07,Opened
RET0002210,OI00032966,17,2015-03-04,Defective
RET0002211,OI00032970,11,2019-08-26,Sealed
RET0002212,OI00032982,6,2015-11-17,Damaged
RET0002213,OI00032988,2,2017-08-07,Damaged
RET0002214,OI00033003,12,2017-04-19,Opened
RET0002215,OI00033023,14,2015-05-16,Damaged
RET0002216,OI00033063,3,2025-02-02,Sealed
RET0002217,OI00033075,7,2026-03-05,Opened
RET0002218,OI00033081,13,2021-04-18,Opened
RET0002219,OI00033097,6,2015-12-01,Opened
RET0002220,OI00033098,6,2025-07-31,Opened
RET0002221,OI00033114,5,2021-09-23,Opened
RET0002222,OI00033160,11,2016-09-13,Defective
RET0002223,OI00033164,12,2016-11-12,Damaged
RET0002224,OI00033177,14,2024-08-06,Damaged
RET0002225,OI00033186,4,2016-01-31,Sealed
RET0002226,OI00033187,6,2016-02-01,Damaged
RET0002227,OI00033188,5,2017-07-27,Opened
RET0002228,OI00033193,7,2019-12-02,Sealed
RET0002229,OI00033208,3,2021-06-21,Opened
RET0002230,OI00033210,9,2015-10-27,Opened
RET0002231,OI00033228,17,2026-04-25,Damaged
RET0002232,OI00033232,3,2021-09-14,Sealed
RET0002233,OI00033250,16,2017-02-18,Defective
RET0002234,OI00033260,18,2024-08-24,Opened
RET0002235,OI00033279,12,2022-11-20,Sealed
RET0002236,OI00033287,13,2015-04-09,Sealed
RET0002237,OI00033317,12,2021-01-31,Opened
RET0002238,OI00033383,17,2023-08-04,Sealed
RET0002239,OI00033385,2,2023-07-24,Opened
RET0002240,OI00033390,14,2017-10-30,Defective
RET0002241,OI00033409,4,2020-04-14,Opened
RET0002242,OI00033415,8,2016-07-12,Opened
RET0002243,OI00033432,4,2020-07-02,Defective
RET0002244,OI00033450,2,2022-12-31,Defective
RET0002245,OI00033459,2,2019-04-02,Opened
RET0002246,OI00033473,13,2019-06-02,Opened
RET0002247,OI00033484,1,2020-08-31,Opened
RET0002248,OI00033511,15,2021-10-01,Opened
RET0002249,OI00033514,14,2017-08-21,Damaged
RET0002250,OI00033529,18,2025-11-09,Opened
RET0002251,OI00033555,10,2016-05-13,Opened
RET0002252,OI00033566,4,2022-03-15,Opened
RET0002253,OI00033576,15,2025-09-30,Damaged
RET0002254,OI00033579,13,2021-10-03,Sealed
RET0002255,OI00033585,4,2019-06-05,Damaged
RET0002256,OI00033587,12,2023-09-28,Opened
RET0002257,OI00033590,4,2022-08-11,Damaged
RET0002258,OI00033594,13,2024-11-24,Opened
RET0002259,OI00033600,13,2023-05-21,Opened
RET0002260,OI00033608,1,2017-10-18,Opened
RET0002261,OI00033614,9,2020-04-30,Opened
RET0002262,OI00033618,8,2023-04-01,Opened
RET0002263,OI00033642,5,2024-01-08,Opened
RET0002264,OI00033656,13,2016-04-23,Sealed
RET0002265,OI00033657,2,2024-12-07,Opened
RET0002266,OI00033659,14,2024-09-05,Sealed
RET0002267,OI00033668,13,2020-02-01,Opened
RET0002268,OI00033674,17,2019-05-08,Damaged
RET0002269,OI00033698,12,2026-03-15,Opened
RET0002270,OI00033702,1,2020-05-12,Opened
RET0002271,OI00033713,4,2021-01-02,Sealed
RET0002272,OI00033720,4,2026-01-24,Damaged
RET0002273,OI00033731,13,2016-05-15,Opened
RET0002274,OI00033746,14,2018-09-28,Defective
RET0002275,OI00033790,1,2017-09-10,Opened
RET0002276,OI00033821,2,2016-05-21,Defective
RET0002277,OI00033868,1,2024-11-08,Damaged
RET0002278,OI00033874,3,2017-08-11,Opened
RET0002279,OI00033927,10,2022-02-25,Opened
RET0002280,OI00033935,9,2023-04-23,Defective
RET0002281,OI00033936,14,2016-04-16,Sealed
RET0002282,OI00033938,2,2021-04-29,Damaged
RET0002283,OI00033970,17,2018-11-03,Sealed
RET0002284,OI00034007,16,2026-05-14,Opened
RET0002285,OI00034010,14,2019-11-13,Opened
RET0002286,OI00034011,11,2018-05-10,Opened
RET0002287,OI00034030,2,2019-05-04,Opened
RET0002288,OI00034034,2,2015-05-02,Damaged
RET0002289,OI00034086,4,2016-03-30,Defective
RET0002290,OI00034104,16,2024-11-24,Opened
RET0002291,OI00034107,5,2015-06-26,Opened
RET0002292,OI00034111,15,2021-12-19,Damaged
RET0002293,OI00034126,3,2017-09-09,Opened
RET0002294,OI00034132,1,2020-06-26,Sealed
RET0002295,OI00034134,6,2017-03-16,Sealed
RET0002296,OI00034151,10,2017-03-24,Defective
RET0002297,OI00034164,3,2019-12-24,Sealed
RET0002298,OI00034190,7,2016-03-20,Damaged
RET0002299,OI00034237,5,2015-08-22,Damaged
RET0002300,OI00034256,8,2016-08-10,Opened
RET0002301,OI00034268,10,2021-08-25,Damaged
RET0002302,OI00034269,2,2022-11-27,Sealed
RET0002303,OI00034271,14,2016-10-12,Sealed
RET0002304,OI00034293,3,2024-03-14,Opened
RET0002305,OI00034307,10,2025-04-21,Damaged
RET0002306,OI00034311,1,2025-07-04,Sealed
RET0002307,OI00034316,3,2024-03-18,Defective
RET0002308,OI00034332,18,2017-12-22,Opened
RET0002309,OI00034347,17,2020-08-31,Opened
RET0002310,OI00034374,1,2023-05-15,Opened
RET0002311,OI00034384,16,2018-03-06,Defective
RET0002312,OI00034398,3,2016-06-11,Opened
RET0002313,OI00034418,15,2016-03-08,Sealed
RET0002314,OI00034422,6,2026-06-30,Sealed
RET0002315,OI00034429,13,2018-03-15,Damaged
RET0002316,OI00034437,5,2018-03-05,Opened
RET0002317,OI00034450,13,2016-08-02,Damaged
RET0002318,OI00034476,3,2019-07-23,Damaged
RET0002319,OI00034477,12,2019-07-30,Sealed
RET0002320,OI00034480,1,2021-03-11,Sealed
RET0002321,OI00034503,12,2019-03-17,Defective
RET0002322,OI00034516,4,2025-06-08,Damaged
RET0002323,OI00034521,5,2019-11-03,Sealed
RET0002324,OI00034551,15,2024-01-14,Opened
RET0002325,OI00034556,14,2024-10-30,Defective
RET0002326,OI00034558,6,2019-02-17,Sealed
RET0002327,OI00034562,14,2019-12-03,Opened
RET0002328,OI00034577,18,2019-01-05,Sealed
RET0002329,OI00034598,13,2019-08-14,Damaged
RET0002330,OI00034607,11,2024-03-10,Damaged
RET0002331,OI00034615,12,2018-07-21,Opened
RET0002332,OI00034640,9,2017-11-13,Opened
RET0002333,OI00034642,13,2025-02-02,Opened
RET0002334,OI00034651,6,2019-12-15,Defective
RET0002335,OI00034656,16,2020-02-25,Defective
RET0002336,OI00034657,18,2017-09-06,Sealed
RET0002337,OI00034666,13,2024-04-21,Defective
RET0002338,OI00034672,5,2015-09-08,Opened
RET0002339,OI00034673,10,2015-09-06,Opened
RET0002340,OI00034724,12,2021-06-09,Defective
RET0002341,OI00034725,11,2015-04-24,Sealed
RET0002342,OI00034746,16,2017-07-05,Opened
RET0002343,OI00034755,2,2019-09-01,Damaged
RET0002344,OI00034789,5,2026-03-19,Opened
RET0002345,OI00034798,15,2023-11-21,Opened
RET0002346,OI00034801,1,2018-06-21,Sealed
RET0002347,OI00034805,13,2022-06-08,Defective
RET0002348,OI00034811,4,2025-01-19,Defective
RET0002349,OI00034813,5,2021-02-26,Defective
RET0002350,OI00034824,9,2021-02-17,Opened
RET0002351,OI00034830,18,2022-08-07,Defective
RET0002352,OI00034832,7,2022-07-31,Defective
RET0002353,OI00034838,16,2018-12-11,Defective
RET0002354,OI00034885,4,2023-10-18,Opened
RET0002355,OI00034889,16,2021-11-29,Opened
RET0002356,OI00034899,3,2016-09-12,Opened
RET0002357,OI00034934,7,2020-11-19,Sealed
RET0002358,OI00034955,9,2015-05-12,Sealed
RET0002359,OI00034966,17,2021-01-08,Sealed
RET0002360,OI00034993,8,2023-09-01,Damaged
RET0002361,OI00035001,13,2024-08-07,Opened
RET0002362,OI00035018,17,2025-08-09,Sealed
RET0002363,OI00035043,16,2024-11-03,Opened
RET0002364,OI00035057,1,2020-05-07,Opened
RET0002365,OI00035077,15,2024-09-05,Opened
RET0002366,OI00035092,8,2021-01-26,Opened
RET0002367,OI00035112,13,2026-05-02,Damaged
RET0002368,OI00035129,16,2017-04-08,Opened
RET0002369,OI00035133,4,2018-09-25,Opened
RET0002370,OI00035135,5,2025-09-29,Opened
RET0002371,OI00035146,6,2019-07-08,Defective
RET0002372,OI00035147,2,2019-07-09,Opened
RET0002373,OI00035158,10,2023-09-18,Opened
RET0002374,OI00035162,17,2023-09-23,Damaged
RET0002375,OI00035177,7,2022-10-13,Damaged
RET0002376,OI00035178,17,2019-05-09,Opened
RET0002377,OI00035185,18,2016-10-13,Sealed
RET0002378,OI00035189,16,2020-11-08,Damaged
RET0002379,OI00035192,11,2020-11-12,Sealed
RET0002380,OI00035205,1,2015-05-20,Sealed
RET0002381,OI00035223,8,2018-08-07,Damaged
RET0002382,OI00035241,12,2017-06-10,Damaged
RET0002383,OI00035250,10,2021-05-10,Opened
RET0002384,OI00035255,5,2021-12-24,Opened
RET0002385,OI00035271,1,2020-11-12,Damaged
RET0002386,OI00035274,13,2018-01-30,Defective
RET0002387,OI00035279,11,2017-06-04,Opened
RET0002388,OI00035291,4,2018-06-10,Damaged
RET0002389,OI00035307,16,2024-09-14,Opened
RET0002390,OI00035334,14,2015-01-12,Sealed
RET0002391,OI00035346,17,2020-07-08,Sealed
RET0002392,OI00035355,17,2018-05-04,Damaged
RET0002393,OI00035369,3,2021-06-19,Damaged
RET0002394,OI00035370,12,2023-04-03,Opened
RET0002395,OI00035378,18,2024-11-24,Opened
RET0002396,OI00035381,8,2018-11-07,Damaged
RET0002397,OI00035399,13,2015-07-05,Damaged
RET0002398,OI00035420,5,2023-02-02,Sealed
RET0002399,OI00035426,17,2019-04-19,Damaged
RET0002400,OI00035429,6,2023-12-30,Damaged
RET0002401,OI00035430,5,2023-12-31,Sealed
RET0002402,OI00035445,3,2024-05-14,Defective
RET0002403,OI00035458,15,2023-08-30,Damaged
RET0002404,OI00035464,6,2015-05-20,Sealed
RET0002405,OI00035470,16,2017-08-07,Opened
RET0002406,OI00035477,17,2025-01-13,Opened
RET0002407,OI00035486,18,2018-12-14,Opened
RET0002408,OI00035492,17,2021-02-12,Opened
RET0002409,OI00035496,13,2024-01-04,Opened
RET0002410,OI00035498,2,2018-11-17,Opened
RET0002411,OI00035530,17,2017-11-07,Damaged
RET0002412,OI00035532,11,2017-06-16,Opened
RET0002413,OI00035542,8,2019-05-21,Sealed
RET0002414,OI00035553,15,2015-05-07,Damaged
RET0002415,OI00035557,2,2026-04-05,Damaged
RET0002416,OI00035567,6,2015-08-02,Defective
RET0002417,OI00035569,7,2022-08-29,Sealed
RET0002418,OI00035576,4,2025-09-25,Sealed
RET0002419,OI00035602,13,2024-02-18,Damaged
RET0002420,OI00035607,18,2023-06-11,Damaged
RET0002421,OI00035633,14,2019-01-19,Opened
RET0002422,OI00035669,5,2018-05-17,Damaged
RET0002423,OI00035674,6,2019-07-20,Opened
RET0002424,OI00035687,2,2016-05-11,Defective
RET0002425,OI00035691,8,2018-09-13,Opened
RET0002426,OI00035712,10,2019-01-28,Opened
RET0002427,OI00035717,2,2025-07-18,Defective
RET0002428,OI00035721,12,2025-07-30,Opened
RET0002429,OI00035736,9,2015-05-06,Opened
RET0002430,OI00035737,13,2015-05-11,Damaged
RET0002431,OI00035757,7,2026-03-14,Damaged
RET0002432,OI00035767,8,2026-01-14,Opened
RET0002433,OI00035810,13,2018-05-03,Damaged
RET0002434,OI00035840,5,2016-06-11,Opened
RET0002435,OI00035852,11,2018-07-25,Opened
RET0002436,OI00035866,8,2024-07-31,Opened
RET0002437,OI00035884,14,2025-04-16,Sealed
RET0002438,OI00035904,17,2026-03-27,Damaged
RET0002439,OI00035912,11,2019-04-05,Damaged
RET0002440,OI00035920,10,2015-08-17,Defective
RET0002441,OI00035939,17,2015-11-16,Opened
RET0002442,OI00035944,6,2022-02-21,Defective
RET0002443,OI00035967,13,2016-01-08,Opened
RET0002444,OI00035999,10,2019-12-19,Sealed
RET0002445,OI00036011,5,2017-03-23,Damaged
RET0002446,OI00036012,3,2017-03-25,Opened
RET0002447,OI00036025,6,2025-07-03,Damaged
RET0002448,OI00036036,6,2025-10-11,Sealed
RET0002449,OI00036043,16,2021-11-23,Defective
RET0002450,OI00036055,13,2015-12-18,Sealed
RET0002451,OI00036061,6,2019-10-11,Damaged
RET0002452,OI00036076,8,2017-06-16,Sealed
RET0002453,OI00036094,9,2017-06-27,Opened
RET0002454,OI00036095,13,2020-08-11,Sealed
RET0002455,OI00036097,7,2021-06-07,Sealed
RET0002456,OI00036114,14,2020-12-23,Defective
RET0002457,OI00036155,18,2024-03-06,Sealed
RET0002458,OI00036178,17,2019-06-08,Sealed
RET0002459,OI00036185,8,2018-11-24,Opened
RET0002460,OI00036186,17,2025-02-18,Defective
RET0002461,OI00036191,18,2021-06-02,Defective
RET0002462,OI00036215,13,2018-02-06,Opened
RET0002463,OI00036218,2,2021-08-11,Defective
RET0002464,OI00036226,5,2023-04-17,Opened
RET0002465,OI00036254,7,2020-02-20,Defective
RET0002466,OI00036263,11,2024-01-16,Damaged
RET0002467,OI00036280,11,2016-01-16,Damaged
RET0002468,OI00036285,4,2023-11-17,Opened
RET0002469,OI00036309,17,2023-04-05,Damaged
RET0002470,OI00036313,7,2016-07-18,Sealed
RET0002471,OI00036325,7,2021-07-09,Damaged
RET0002472,OI00036375,2,2017-08-16,Sealed
RET0002473,OI00036388,10,2020-11-23,Opened
RET0002474,OI00036389,9,2015-12-22,Defective
RET0002475,OI00036394,2,2016-11-23,Opened
RET0002476,OI00036403,13,2019-09-15,Sealed
RET0002477,OI00036408,11,2016-06-29,Damaged
RET0002478,OI00036419,11,2022-04-23,Damaged
RET0002479,OI00036431,13,2025-09-19,Damaged
RET0002480,OI00036438,13,2017-06-17,Damaged
RET0002481,OI00036439,17,2017-06-13,Damaged
RET0002482,OI00036449,17,2017-09-18,Opened
RET0002483,OI00036457,4,2017-01-15,Damaged
RET0002484,OI00036471,8,2024-12-26,Opened
RET0002485,OI00036496,10,2025-04-27,Opened
RET0002486,OI00036509,4,2026-02-02,Opened
RET0002487,OI00036514,1,2021-04-12,Opened
RET0002488,OI00036572,1,2026-02-21,Defective
RET0002489,OI00036591,14,2019-10-31,Sealed
RET0002490,OI00036611,14,2019-08-06,Opened
RET0002491,OI00036631,16,2022-04-08,Opened
RET0002492,OI00036678,6,2022-05-03,Opened
RET0002493,OI00036694,1,2019-07-16,Sealed
RET0002494,OI00036707,8,2025-09-22,Sealed
RET0002495,OI00036709,1,2025-09-21,Sealed
RET0002496,OI00036750,12,2017-02-03,Opened
RET0002497,OI00036758,10,2023-02-13,Opened
RET0002498,OI00036763,18,2016-11-20,Opened
RET0002499,OI00036778,11,2021-05-01,Damaged
RET0002500,OI00036790,11,2026-05-22,Damaged
RET0002501,OI00036795,8,2024-07-30,Damaged
RET0002502,OI00036812,6,2023-01-22,Sealed
RET0002503,OI00036822,16,2024-04-02,Defective
RET0002504,OI00036862,2,2016-02-20,Opened
RET0002505,OI00036885,14,2019-05-30,Damaged
RET0002506,OI00036940,15,2016-06-09,Defective
RET0002507,OI00036950,4,2017-01-07,Defective
RET0002508,OI00036959,12,2020-08-08,Opened
RET0002509,OI00036974,3,2020-08-09,Sealed
RET0002510,OI00036989,5,2024-05-31,Opened
RET0002511,OI00037026,1,2021-07-16,Sealed
RET0002512,OI00037066,16,2016-01-04,Opened
RET0002513,OI00037089,3,2022-05-29,Opened
RET0002514,OI00037101,17,2020-07-11,Damaged
RET0002515,OI00037109,4,2021-12-06,Sealed
RET0002516,OI00037129,18,2016-05-28,Opened
RET0002517,OI00037131,14,2017-10-12,Opened
RET0002518,OI00037134,7,2018-02-22,Opened
RET0002519,OI00037151,2,2015-12-13,Sealed
RET0002520,OI00037203,12,2019-12-02,Opened
RET0002521,OI00037231,4,2015-08-01,Defective
RET0002522,OI00037234,7,2023-09-01,Sealed
RET0002523,OI00037244,2,2023-03-15,Damaged
RET0002524,OI00037281,3,2021-03-12,Damaged
RET0002525,OI00037307,9,2020-05-03,Damaged
RET0002526,OI00037315,6,2021-04-19,Opened
RET0002527,OI00037318,18,2015-04-23,Opened
RET0002528,OI00037334,4,2019-01-26,Defective
RET0002529,OI00037339,1,2022-06-10,Defective
RET0002530,OI00037359,17,2019-04-22,Opened
RET0002531,OI00037409,17,2018-12-23,Damaged
RET0002532,OI00037413,15,2015-07-02,Defective
RET0002533,OI00037415,1,2019-05-11,Opened
RET0002534,OI00037433,11,2021-11-19,Opened
RET0002535,OI00037440,8,2017-04-25,Sealed
RET0002536,OI00037457,3,2024-09-05,Sealed
RET0002537,OI00037462,10,2021-05-09,Opened
RET0002538,OI00037465,4,2023-01-25,Opened
RET0002539,OI00037466,5,2020-01-19,Damaged
RET0002540,OI00037476,13,2019-10-16,Damaged
RET0002541,OI00037525,12,2022-02-21,Opened
RET0002542,OI00037536,1,2023-06-15,Opened
RET0002543,OI00037549,6,2019-04-08,Damaged
RET0002544,OI00037551,14,2016-08-08,Opened
RET0002545,OI00037562,11,2020-04-10,Opened
RET0002546,OI00037599,13,2026-06-06,Damaged
RET0002547,OI00037606,18,2016-07-28,Damaged
RET0002548,OI00037609,14,2024-12-18,Sealed
RET0002549,OI00037618,12,2016-01-20,Damaged
RET0002550,OI00037631,3,2018-04-23,Damaged
RET0002551,OI00037655,3,2015-05-27,Damaged
RET0002552,OI00037665,2,2025-10-29,Sealed
RET0002553,OI00037666,10,2025-10-24,Defective
RET0002554,OI00037710,2,2015-04-22,Opened
RET0002555,OI00037727,5,2019-11-05,Defective
RET0002556,OI00037740,8,2017-01-07,Sealed
RET0002557,OI00037745,13,2018-10-11,Opened
RET0002558,OI00037751,16,2021-03-23,Sealed
RET0002559,OI00037784,3,2015-05-06,Defective
RET0002560,OI00037816,3,2022-11-20,Opened
RET0002561,OI00037829,13,2026-05-14,Damaged
RET0002562,OI00037840,3,2019-01-01,Sealed
RET0002563,OI00037852,3,2018-05-09,Opened
RET0002564,OI00037855,16,2017-01-16,Damaged
RET0002565,OI00037857,6,2017-01-24,Opened
RET0002566,OI00037871,3,2025-05-13,Damaged
RET0002567,OI00037877,1,2018-11-29,Opened
RET0002568,OI00037887,10,2018-06-24,Damaged
RET0002569,OI00037895,12,2017-11-21,Opened
RET0002570,OI00037906,5,2017-07-28,Damaged
RET0002571,OI00037912,5,2022-03-30,Sealed
RET0002572,OI00037914,14,2022-03-20,Opened
RET0002573,OI00037937,17,2023-05-20,Opened
RET0002574,OI00037979,12,2026-07-05,Opened
RET0002575,OI00037998,10,2016-10-03,Sealed
RET0002576,OI00038014,10,2016-04-07,Opened
RET0002577,OI00038025,8,2015-06-02,Damaged
RET0002578,OI00038026,5,2022-07-23,Damaged
RET0002579,OI00038050,9,2024-02-03,Defective
RET0002580,OI00038056,9,2017-07-29,Opened
RET0002581,OI00038090,5,2021-09-08,Sealed
RET0002582,OI00038095,15,2024-12-30,Sealed
RET0002583,OI00038097,9,2019-04-07,Damaged
RET0002584,OI00038107,1,2019-11-24,Opened
RET0002585,OI00038111,13,2019-11-28,Damaged
RET0002586,OI00038130,16,2021-11-25,Damaged
RET0002587,OI00038138,17,2024-02-07,Damaged
RET0002588,OI00038167,15,2022-07-22,Defective
RET0002589,OI00038183,8,2022-02-21,Damaged
RET0002590,OI00038197,14,2022-11-07,Opened
RET0002591,OI00038198,2,2020-06-13,Opened
RET0002592,OI00038202,15,2021-09-27,Opened
RET0002593,OI00038230,15,2017-12-05,Defective
RET0002594,OI00038237,17,2019-09-17,Opened
RET0002595,OI00038238,2,2018-11-17,Opened
RET0002596,OI00038245,6,2019-05-20,Sealed
RET0002597,OI00038247,5,2023-05-01,Opened
RET0002598,OI00038249,5,2023-04-25,Opened
RET0002599,OI00038253,4,2018-01-08,Defective
RET0002600,OI00038263,7,2015-07-26,Defective
RET0002601,OI00038267,9,2016-10-31,Opened
RET0002602,OI00038282,8,2020-02-17,Opened
RET0002603,OI00038290,8,2021-07-22,Opened
RET0002604,OI00038341,13,2015-04-06,Opened
RET0002605,OI00038345,10,2019-05-10,Sealed
RET0002606,OI00038376,13,2018-08-29,Opened
RET0002607,OI00038390,7,2022-08-22,Opened
RET0002608,OI00038408,2,2016-11-16,Damaged
RET0002609,OI00038409,9,2016-11-05,Damaged
RET0002610,OI00038427,18,2017-03-29,Damaged
RET0002611,OI00038434,4,2015-04-03,Sealed
RET0002612,OI00038452,3,2016-05-02,Sealed
RET0002613,OI00038462,2,2025-06-08,Defective
RET0002614,OI00038495,4,2021-11-07,Sealed
RET0002615,OI00038499,5,2018-02-16,Opened
RET0002616,OI00038528,3,2016-08-03,Opened
RET0002617,OI00038536,2,2018-03-09,Opened
RET0002618,OI00038548,3,2015-10-14,Defective
RET0002619,OI00038556,1,2025-02-20,Damaged
RET0002620,OI00038581,13,2016-08-09,Damaged
RET0002621,OI00038600,6,2019-09-12,Damaged
RET0002622,OI00038610,3,2022-12-05,Damaged
RET0002623,OI00038627,1,2019-11-01,Sealed
RET0002624,OI00038649,14,2020-05-30,Opened
RET0002625,OI00038667,7,2017-12-24,Opened
RET0002626,OI00038696,1,2015-07-24,Sealed
RET0002627,OI00038710,18,2021-12-29,Opened
RET0002628,OI00038756,2,2020-10-31,Sealed
RET0002629,OI00038759,7,2024-03-02,Damaged
RET0002630,OI00038767,12,2018-10-14,Opened
RET0002631,OI00038777,4,2019-08-05,Damaged
RET0002632,OI00038781,7,2017-01-24,Defective
RET0002633,OI00038790,4,2025-07-31,Defective
RET0002634,OI00038799,10,2017-08-09,Opened
RET0002635,OI00038810,1,2018-02-09,Defective
RET0002636,OI00038856,9,2022-07-20,Damaged
RET0002637,OI00038863,9,2025-05-22,Opened
RET0002638,OI00038888,1,2023-11-23,Sealed
RET0002639,OI00038893,10,2025-02-19,Sealed
RET0002640,OI00038913,5,2015-09-08,Sealed
RET0002641,OI00038934,4,2025-10-07,Damaged
RET0002642,OI00038939,10,2023-07-19,Damaged
RET0002643,OI00038974,13,2023-06-24,Sealed
RET0002644,OI00038980,18,2017-05-19,Damaged
RET0002645,OI00038987,7,2018-11-09,Sealed
RET0002646,OI00038992,4,2020-03-25,Sealed
RET0002647,OI00038998,14,2021-01-14,Defective
RET0002648,OI00039003,3,2024-12-24,Damaged
RET0002649,OI00039005,16,2020-04-20,Sealed
RET0002650,OI00039045,6,2023-12-25,Defective
RET0002651,OI00039053,4,2019-05-10,Opened
RET0002652,OI00039072,9,2021-11-07,Opened
RET0002653,OI00039085,15,2016-05-07,Opened
RET0002654,OI00039108,8,2018-01-16,Sealed
RET0002655,OI00039144,1,2016-03-15,Damaged
RET0002656,OI00039153,17,2015-07-15,Opened
RET0002657,OI00039156,10,2020-09-30,Defective
RET0002658,OI00039162,12,2022-07-18,Sealed
RET0002659,OI00039181,17,2015-01-28,Opened
RET0002660,OI00039206,18,2018-12-26,Sealed
RET0002661,OI00039209,15,2020-11-15,Sealed
RET0002662,OI00039211,5,2022-04-30,Sealed
RET0002663,OI00039220,4,2019-06-13,Opened
RET0002664,OI00039224,4,2020-03-01,Damaged
RET0002665,OI00039226,12,2018-08-02,Opened
RET0002666,OI00039243,4,2018-08-09,Opened
RET0002667,OI00039249,4,2017-11-05,Damaged
RET0002668,OI00039250,12,2019-03-03,Opened
RET0002669,OI00039251,10,2024-09-17,Opened
RET0002670,OI00039255,16,2025-09-28,Defective
RET0002671,OI00039264,9,2018-07-01,Opened
RET0002672,OI00039285,8,2017-07-09,Opened
RET0002673,OI00039293,14,2023-07-26,Defective
RET0002674,OI00039301,6,2018-10-12,Defective
RET0002675,OI00039302,9,2021-09-19,Opened
RET0002676,OI00039304,9,2021-12-15,Sealed
RET0002677,OI00039311,9,2025-12-29,Sealed
RET0002678,OI00039331,14,2023-03-17,Opened
RET0002679,OI00039333,12,2017-01-13,Defective
RET0002680,OI00039338,6,2016-11-12,Sealed
RET0002681,OI00039374,13,2018-06-21,Opened
RET0002682,OI00039387,18,2016-02-13,Opened
RET0002683,OI00039400,15,2017-10-02,Sealed
RET0002684,OI00039433,7,2021-12-10,Sealed
RET0002685,OI00039459,16,2015-04-11,Damaged
