OrderItemID,OrderID,LineNumber,ProductID,Quantity,UnitPrice,DiscountPercent
OI00031944,ORD0016507,1,P03019,1,9761,15
OI00031945,ORD0016508,1,P04530,1,124718,0
OI00031946,ORD0016509,1,P04877,4,193803,20
OI00031947,ORD0016510,1,P01749,4,1231,0
OI00031948,ORD0016510,2,P04065,1,14133,25
OI00031949,ORD0016510,3,P02247,2,136366,0
OI00031950,ORD0016511,1,P02759,1,176342,0
OI00031951,ORD0016511,2,P01665,1,141886,0
OI00031952,ORD0016511,3,P04614,2,1905,0
OI00031953,ORD0016512,1,P02093,1,197,5
OI00031954,ORD0016512,2,P04416,1,79040,0
OI00031955,ORD0016513,1,P03219,4,9914,5
OI00031956,ORD0016514,1,P00659,2,9199,5
OI00031957,ORD0016515,1,P03358,5,14547,0
OI00031958,ORD0016516,1,P00495,2,286,0
OI00031959,ORD0016516,2,P04526,5,40740,0
OI00031960,ORD0016517,1,P04980,1,13822,0
OI00031961,ORD0016517,2,P03644,1,1179,10
OI00031962,ORD0016517,3,P03091,1,118608,10
OI00031963,ORD0016518,1,P00803,1,8254,10
OI00031964,ORD0016519,1,P02508,1,1487,0
OI00031965,ORD0016520,1,P03451,3,127258,15
OI00031966,ORD0016521,1,P02281,1,12907,5
OI00031967,ORD0016522,1,P04661,1,1727,5
OI00031968,ORD0016522,2,P00826,4,150364,0
OI00031969,ORD0016522,3,P04712,1,1672,15
OI00031970,ORD0016523,1,P00413,2,13676,10
OI00031971,ORD0016523,2,P01330,1,112943,0
OI00031972,ORD0016524,1,P00748,2,3571,0
OI00031973,ORD0016525,1,P00206,3,3773,0
OI00031974,ORD0016526,1,P00909,5,1539,0
OI00031975,ORD0016526,2,P00750,1,72839,0
OI00031976,ORD0016526,3,P02841,2,208,0
OI00031977,ORD0016526,4,P03701,1,4334,5
OI00031978,ORD0016526,5,P02723,1,851,0
OI00031979,ORD0016527,1,P02596,1,1747,0
OI00031980,ORD0016527,2,P02836,1,1724,0
OI00031981,ORD0016527,3,P00446,2,177579,15
OI00031982,ORD0016528,1,P04482,3,2651,0
OI00031983,ORD0016528,2,P00065,3,148549,5
OI00031984,ORD0016529,1,P04093,3,1983,10
OI00031985,ORD0016530,1,P02813,2,2460,0
OI00031986,ORD0016530,2,P03946,2,1722,10
OI00031987,ORD0016530,3,P04679,2,59198,0
OI00031988,ORD0016531,1,P00589,2,464,5
OI00031989,ORD0016532,1,P03659,2,7560,0
OI00031990,ORD0016532,2,P01649,1,1446,5
OI00031991,ORD0016532,3,P04466,1,1579,0
OI00031992,ORD0016533,1,P01078,3,139972,5
OI00031993,ORD0016533,2,P01213,1,7003,0
OI00031994,ORD0016534,1,P03767,3,157652,0
OI00031995,ORD0016535,1,P01554,3,98556,5
OI00031996,ORD0016535,2,P03545,2,1247,0
OI00031997,ORD0016535,3,P01813,4,12741,10
OI00031998,ORD0016536,1,P03253,5,984,10
OI00031999,ORD0016536,2,P02402,1,11571,0
OI00032000,ORD0016536,3,P02325,1,7029,10
OI00032001,ORD0016536,4,P00718,1,14779,5
OI00032002,ORD0016537,1,P03970,1,14531,0
OI00032003,ORD0016537,2,P00883,1,1063,5
OI00032004,ORD0016538,1,P02995,2,6414,20
OI00032005,ORD0016539,1,P03307,2,1974,0
OI00032006,ORD0016539,2,P03758,3,1576,0
OI00032007,ORD0016539,3,P04369,1,6072,0
OI00032008,ORD0016540,1,P01619,2,5434,10
OI00032009,ORD0016541,1,P04335,3,3251,15
OI00032010,ORD0016541,2,P04583,3,7228,0
OI00032011,ORD0016541,3,P00822,1,548,15
OI00032012,ORD0016541,4,P00708,3,59527,0
OI00032013,ORD0016541,5,P02057,1,29193,5
OI00032014,ORD0016542,1,P01549,1,276,0
OI00032015,ORD0016542,2,P01905,3,103073,0
OI00032016,ORD0016543,1,P04978,3,5118,0
OI00032017,ORD0016544,1,P04511,1,88766,0
OI00032018,ORD0016545,1,P03398,2,9405,0
OI00032019,ORD0016546,1,P03503,1,1923,0
OI00032020,ORD0016546,2,P03063,3,14946,0
OI00032021,ORD0016547,1,P01633,4,47630,0
OI00032022,ORD0016547,2,P04031,2,148085,0
OI00032023,ORD0016547,3,P00279,3,175,0
OI00032024,ORD0016548,1,P04251,3,35247,0
OI00032025,ORD0016548,2,P03960,4,178294,0
OI00032026,ORD0016549,1,P04498,1,183692,0
OI00032027,ORD0016550,1,P00543,4,85,10
OI00032028,ORD0016551,1,P00216,1,177459,0
OI00032029,ORD0016551,2,P03691,1,1760,0
OI00032030,ORD0016551,3,P03218,1,57479,25
OI00032031,ORD0016552,1,P00516,1,1142,15
OI00032032,ORD0016553,1,P02313,5,119205,5
OI00032033,ORD0016554,1,P01585,4,188146,0
OI00032034,ORD0016554,2,P03869,2,988,5
OI00032035,ORD0016554,3,P02314,1,186,15
OI00032036,ORD0016555,1,P02162,2,160184,0
OI00032037,ORD0016556,1,P04450,2,1606,20
OI00032038,ORD0016557,1,P02049,3,132859,0
OI00032039,ORD0016558,1,P00482,1,1923,5
OI00032040,ORD0016558,2,P04452,1,1575,0
OI00032041,ORD0016559,1,P01214,1,169658,0
OI00032042,ORD0016559,2,P01572,4,3231,0
OI00032043,ORD0016559,3,P03010,1,229,5
OI00032044,ORD0016560,1,P04276,3,5042,5
OI00032045,ORD0016561,1,P00794,5,7250,0
OI00032046,ORD0016561,2,P02087,2,1520,10
OI00032047,ORD0016561,3,P00027,1,1034,0
OI00032048,ORD0016562,1,P03216,4,199117,0
OI00032049,ORD0016562,2,P01209,4,620,0
OI00032050,ORD0016562,3,P04953,4,140360,5
OI00032051,ORD0016563,1,P01764,3,131189,0
OI00032052,ORD0016564,1,P02030,1,366,5
OI00032053,ORD0016565,1,P02117,1,1969,0
OI00032054,ORD0016566,1,P02892,4,66592,0
OI00032055,ORD0016566,2,P00379,3,137424,5
OI00032056,ORD0016566,3,P04026,1,36,10
OI00032057,ORD0016566,4,P03796,2,6778,5
OI00032058,ORD0016567,1,P04003,2,156673,15
OI00032059,ORD0016567,2,P02293,4,151,0
OI00032060,ORD0016568,1,P01613,2,160850,0
OI00032061,ORD0016568,2,P01163,2,47428,15
OI00032062,ORD0016568,3,P03647,1,561,0
OI00032063,ORD0016569,1,P01077,5,8354,5
OI00032064,ORD0016570,1,P01863,1,251,5
OI00032065,ORD0016570,2,P00017,1,4029,0
OI00032066,ORD0016570,3,P02252,2,3941,5
OI00032067,ORD0016571,1,P02271,1,1712,0
OI00032068,ORD0016572,1,P04442,1,150406,5
OI00032069,ORD0016572,2,P00920,2,1579,0
OI00032070,ORD0016572,3,P00110,1,13610,0
OI00032071,ORD0016573,1,P00221,2,1588,15
OI00032072,ORD0016574,1,P03679,2,326,20
OI00032073,ORD0016575,1,P03396,1,1040,0
OI00032074,ORD0016576,1,P01306,1,9489,10
OI00032075,ORD0016576,2,P04012,1,538,5
OI00032076,ORD0016576,3,P01724,2,127540,0
OI00032077,ORD0016576,4,P01035,2,1675,5
OI00032078,ORD0016577,1,P00733,1,1092,0
OI00032079,ORD0016577,2,P02628,1,2200,15
OI00032080,ORD0016578,1,P04596,1,13540,0
OI00032081,ORD0016578,2,P04031,2,148085,0
OI00032082,ORD0016579,1,P03972,1,1010,10
OI00032083,ORD0016579,2,P00641,2,7336,15
OI00032084,ORD0016580,1,P02054,1,14068,0
OI00032085,ORD0016580,2,P00162,1,47480,0
OI00032086,ORD0016580,3,P04441,1,130,0
OI00032087,ORD0016580,4,P01454,3,1099,0
OI00032088,ORD0016580,5,P00356,2,67009,0
OI00032089,ORD0016581,1,P04612,2,4540,0
OI00032090,ORD0016581,2,P02762,2,41345,15
OI00032091,ORD0016582,1,P03889,1,5886,5
OI00032092,ORD0016583,1,P00913,2,1097,0
OI00032093,ORD0016583,2,P01814,3,388,15
OI00032094,ORD0016584,1,P04030,2,156029,15
OI00032095,ORD0016585,1,P04730,1,43599,0
OI00032096,ORD0016585,2,P04006,1,1973,0
OI00032097,ORD0016585,3,P04992,1,1375,10
OI00032098,ORD0016585,4,P00205,3,9697,5
OI00032099,ORD0016585,5,P04955,1,8111,0
OI00032100,ORD0016586,1,P03326,1,150257,15
OI00032101,ORD0016586,2,P02294,2,8719,0
OI00032102,ORD0016586,3,P01632,4,13005,0
OI00032103,ORD0016586,4,P01317,5,5614,0
OI00032104,ORD0016587,1,P01482,4,7070,25
OI00032105,ORD0016587,2,P01657,2,1546,0
OI00032106,ORD0016587,3,P04907,2,77854,5
OI00032107,ORD0016587,4,P01499,4,461,0
OI00032108,ORD0016588,1,P00488,1,153667,5
OI00032109,ORD0016589,1,P03990,4,1495,0
OI00032110,ORD0016590,1,P00076,3,146885,5
OI00032111,ORD0016591,1,P03338,3,172182,0
OI00032112,ORD0016591,2,P02680,2,7570,0
OI00032113,ORD0016592,1,P02528,2,236,10
OI00032114,ORD0016592,2,P03910,1,68706,0
OI00032115,ORD0016593,1,P02426,2,144400,10
OI00032116,ORD0016594,1,P00098,4,86511,0
OI00032117,ORD0016595,1,P03393,3,1444,5
OI00032118,ORD0016596,1,P03837,3,1198,5
OI00032119,ORD0016597,1,P03149,2,89876,0
OI00032120,ORD0016597,2,P00132,1,156654,10
OI00032121,ORD0016598,1,P01103,1,1496,5
OI00032122,ORD0016599,1,P00446,1,177579,0
OI00032123,ORD0016600,1,P04774,1,8211,0
OI00032124,ORD0016600,2,P02059,1,1410,0
OI00032125,ORD0016600,3,P00027,5,1034,0
OI00032126,ORD0016601,1,P00982,3,8337,5
OI00032127,ORD0016602,1,P01611,1,5395,0
OI00032128,ORD0016603,1,P01845,1,426,10
OI00032129,ORD0016603,2,P00672,3,3291,5
OI00032130,ORD0016603,3,P01658,3,61178,0
OI00032131,ORD0016603,4,P02914,2,170002,0
OI00032132,ORD0016604,1,P00362,2,57843,5
OI00032133,ORD0016604,2,P03038,2,42223,5
OI00032134,ORD0016605,1,P01844,2,567,0
OI00032135,ORD0016606,1,P03860,2,87831,10
OI00032136,ORD0016606,2,P00702,3,602,5
OI00032137,ORD0016607,1,P00859,1,12211,0
OI00032138,ORD0016607,2,P01762,2,173158,0
OI00032139,ORD0016607,3,P01773,1,1106,5
OI00032140,ORD0016608,1,P02143,1,1770,25
OI00032141,ORD0016608,2,P00205,2,9697,20
OI00032142,ORD0016608,3,P00416,1,165895,0
OI00032143,ORD0016609,1,P02281,5,12907,0
OI00032144,ORD0016609,2,P01967,2,13401,0
OI00032145,ORD0016610,1,P04490,3,1833,0
OI00032146,ORD0016610,2,P01460,2,181153,0
OI00032147,ORD0016611,1,P01704,1,1343,0
OI00032148,ORD0016612,1,P04878,1,18722,0
OI00032149,ORD0016613,1,P04057,2,1575,0
OI00032150,ORD0016614,1,P03041,3,191874,5
OI00032151,ORD0016614,2,P01926,4,382,5
OI00032152,ORD0016615,1,P00303,1,170925,0
OI00032153,ORD0016615,2,P02331,3,593,10
OI00032154,ORD0016616,1,P01128,2,3928,0
OI00032155,ORD0016616,2,P04890,3,10738,5
OI00032156,ORD0016616,3,P04265,2,103352,15
OI00032157,ORD0016617,1,P01837,2,5672,5
OI00032158,ORD0016617,2,P02903,1,2170,0
OI00032159,ORD0016617,3,P04740,1,4411,0
OI00032160,ORD0016618,1,P02119,1,9667,0
OI00032161,ORD0016618,2,P01665,1,141886,10
OI00032162,ORD0016618,3,P00094,3,63397,10
OI00032163,ORD0016618,4,P01177,1,745,0
OI00032164,ORD0016619,1,P02339,1,8092,0
OI00032165,ORD0016619,2,P04871,1,9895,5
OI00032166,ORD0016619,3,P04924,2,9512,10
OI00032167,ORD0016620,1,P00360,2,3203,15
OI00032168,ORD0016620,2,P04508,3,53354,10
OI00032169,ORD0016621,1,P02292,2,631,10
OI00032170,ORD0016622,1,P04702,4,334,20
OI00032171,ORD0016623,1,P02086,2,1970,0
OI00032172,ORD0016623,2,P03426,1,15256,5
OI00032173,ORD0016624,1,P00420,2,532,5
OI00032174,ORD0016624,2,P02254,1,170,15
OI00032175,ORD0016624,3,P01370,1,1160,15
OI00032176,ORD0016624,4,P01962,1,237,0
OI00032177,ORD0016624,5,P04433,4,1933,10
OI00032178,ORD0016625,1,P04811,2,1058,5
OI00032179,ORD0016625,2,P01275,2,67544,15
OI00032180,ORD0016625,3,P02732,1,9045,10
OI00032181,ORD0016626,1,P04904,3,1806,5
OI00032182,ORD0016626,2,P04664,1,1495,5
OI00032183,ORD0016626,3,P03547,1,125059,25
OI00032184,ORD0016627,1,P03060,1,5625,5
OI00032185,ORD0016627,2,P02012,3,254,0
OI00032186,ORD0016628,1,P04715,3,51956,0
OI00032187,ORD0016628,2,P03750,2,4789,15
OI00032188,ORD0016629,1,P03305,2,1819,0
OI00032189,ORD0016629,2,P03847,1,83948,5
OI00032190,ORD0016629,3,P00645,2,842,20
OI00032191,ORD0016630,1,P04245,1,972,5
OI00032192,ORD0016630,2,P01497,1,7375,20
OI00032193,ORD0016631,1,P04632,1,1095,15
OI00032194,ORD0016631,2,P04195,1,365,0
OI00032195,ORD0016631,3,P02021,2,1035,10
OI00032196,ORD0016632,1,P01310,1,1824,5
OI00032197,ORD0016633,1,P00166,1,2672,0
OI00032198,ORD0016634,1,P04576,2,1064,15
OI00032199,ORD0016634,2,P02989,3,165952,0
OI00032200,ORD0016635,1,P00888,1,263,10
OI00032201,ORD0016635,2,P04190,3,49682,0
OI00032202,ORD0016636,1,P01081,3,76672,0
OI00032203,ORD0016637,1,P00308,3,760,5
OI00032204,ORD0016637,2,P00871,5,14799,10
OI00032205,ORD0016638,1,P00001,1,139629,5
OI00032206,ORD0016638,2,P02783,4,123490,15
OI00032207,ORD0016639,1,P02275,2,11770,0
OI00032208,ORD0016639,2,P03996,2,614,5
OI00032209,ORD0016639,3,P02083,3,1076,15
OI00032210,ORD0016639,4,P04678,1,89150,0
OI00032211,ORD0016640,1,P02693,3,991,5
OI00032212,ORD0016640,2,P03610,2,361,25
OI00032213,ORD0016641,1,P01673,1,14106,0
OI00032214,ORD0016642,1,P03354,2,11740,0
OI00032215,ORD0016642,2,P04075,4,178588,0
OI00032216,ORD0016642,3,P01063,1,37962,5
OI00032217,ORD0016643,1,P01223,3,87726,0
OI00032218,ORD0016643,2,P01457,3,24725,0
OI00032219,ORD0016643,3,P02874,1,12049,0
OI00032220,ORD0016644,1,P04782,2,191920,10
OI00032221,ORD0016644,2,P00053,2,904,0
OI00032222,ORD0016645,1,P01710,1,41008,10
OI00032223,ORD0016645,2,P03331,2,12793,0
OI00032224,ORD0016646,1,P00659,2,9199,0
OI00032225,ORD0016646,2,P03112,4,160161,15
OI00032226,ORD0016646,3,P02277,2,946,0
OI00032227,ORD0016646,4,P00108,5,10631,0
OI00032228,ORD0016647,1,P01003,2,505,0
OI00032229,ORD0016647,2,P01776,4,2032,20
OI00032230,ORD0016648,1,P03519,1,14303,5
OI00032231,ORD0016648,2,P04390,1,1973,10
OI00032232,ORD0016649,1,P04010,3,12259,0
OI00032233,ORD0016650,1,P04169,1,793,0
OI00032234,ORD0016650,2,P03184,2,1963,20
OI00032235,ORD0016650,3,P00809,4,66226,0
OI00032236,ORD0016651,1,P04127,3,170765,10
OI00032237,ORD0016651,2,P01342,1,9758,0
OI00032238,ORD0016652,1,P02067,1,10326,5
OI00032239,ORD0016652,2,P03814,1,169332,0
OI00032240,ORD0016653,1,P00162,4,47480,0
OI00032241,ORD0016654,1,P04316,2,1795,0
OI00032242,ORD0016655,1,P02997,4,6292,0
OI00032243,ORD0016655,2,P00671,3,96087,0
OI00032244,ORD0016656,1,P01765,3,563,0
OI00032245,ORD0016657,1,P04883,3,96558,5
OI00032246,ORD0016657,2,P02270,2,3518,15
OI00032247,ORD0016658,1,P02275,1,11770,0
OI00032248,ORD0016658,2,P02232,1,1247,0
OI00032249,ORD0016659,1,P02838,5,41255,0
OI00032250,ORD0016660,1,P00812,2,2308,0
OI00032251,ORD0016661,1,P04654,1,63902,0
OI00032252,ORD0016661,2,P00635,5,1931,0
OI00032253,ORD0016662,1,P02655,2,44228,0
OI00032254,ORD0016662,2,P03161,1,94590,0
OI00032255,ORD0016663,1,P04024,3,13776,10
OI00032256,ORD0016663,2,P04001,4,746,5
OI00032257,ORD0016663,3,P04659,3,14471,0
OI00032258,ORD0016664,1,P03799,3,8408,0
OI00032259,ORD0016664,2,P00224,1,1163,15
OI00032260,ORD0016665,1,P03867,5,1488,15
OI00032261,ORD0016665,2,P02699,3,1216,0
OI00032262,ORD0016666,1,P03813,1,99884,5
OI00032263,ORD0016666,2,P00121,5,2880,0
OI00032264,ORD0016667,1,P03120,1,2970,0
OI00032265,ORD0016667,2,P03013,1,21788,10
OI00032266,ORD0016668,1,P02979,1,76470,5
OI00032267,ORD0016669,1,P01565,2,223,0
OI00032268,ORD0016670,1,P01093,2,1577,0
OI00032269,ORD0016671,1,P02644,2,9871,5
OI00032270,ORD0016672,1,P01879,2,2959,0
OI00032271,ORD0016672,2,P01013,2,843,0
OI00032272,ORD0016673,1,P00994,1,163804,0
OI00032273,ORD0016674,1,P01668,1,1103,0
OI00032274,ORD0016675,1,P02478,3,1367,5
OI00032275,ORD0016675,2,P03136,1,187786,5
OI00032276,ORD0016675,3,P02296,1,8529,0
OI00032277,ORD0016676,1,P02427,2,80,0
OI00032278,ORD0016676,2,P02027,1,186763,5
OI00032279,ORD0016676,3,P00758,1,1625,0
OI00032280,ORD0016676,4,P00401,3,2002,0
OI00032281,ORD0016677,1,P03346,3,1221,15
OI00032282,ORD0016677,2,P02262,1,1244,0
OI00032283,ORD0016677,3,P00208,1,117630,0
OI00032284,ORD0016677,4,P02089,1,6041,15
OI00032285,ORD0016677,5,P04651,2,11443,20
OI00032286,ORD0016678,1,P01644,1,1282,0
OI00032287,ORD0016678,2,P02630,5,455,5
OI00032288,ORD0016678,3,P04771,1,1528,5
OI00032289,ORD0016679,1,P00183,4,10337,5
OI00032290,ORD0016679,2,P00932,2,126312,15
OI00032291,ORD0016679,3,P02039,4,59939,5
OI00032292,ORD0016680,1,P04579,3,15708,0
OI00032293,ORD0016680,2,P01876,2,1706,0
OI00032294,ORD0016681,1,P00328,1,145001,15
OI00032295,ORD0016682,1,P03010,5,229,0
OI00032296,ORD0016683,1,P03673,2,42993,0
OI00032297,ORD0016684,1,P03695,3,782,25
OI00032298,ORD0016684,2,P01778,2,10361,10
OI00032299,ORD0016685,1,P04076,1,343,5
OI00032300,ORD0016686,1,P03927,4,1578,5
OI00032301,ORD0016687,1,P01471,4,3250,0
OI00032302,ORD0016688,1,P01169,2,12084,0
OI00032303,ORD0016688,2,P04411,1,960,0
OI00032304,ORD0016688,3,P03441,1,1338,25
OI00032305,ORD0016688,4,P01828,1,109404,0
OI00032306,ORD0016689,1,P02239,2,51902,20
OI00032307,ORD0016690,1,P01643,1,50,10
OI00032308,ORD0016691,1,P03836,1,360,15
OI00032309,ORD0016691,2,P02518,1,1633,0
OI00032310,ORD0016691,3,P03464,3,145,0
OI00032311,ORD0016691,4,P04017,2,87,0
OI00032312,ORD0016692,1,P04327,1,3706,10
OI00032313,ORD0016692,2,P02646,3,1840,0
OI00032314,ORD0016693,1,P03375,2,5046,10
OI00032315,ORD0016693,2,P03495,1,154635,0
OI00032316,ORD0016694,1,P03837,1,1198,0
OI00032317,ORD0016694,2,P00855,1,67302,0
OI00032318,ORD0016694,3,P03106,2,632,20
OI00032319,ORD0016695,1,P01614,1,66707,15
OI00032320,ORD0016696,1,P00012,5,12019,0
OI00032321,ORD0016696,2,P01782,1,511,0
OI00032322,ORD0016696,3,P01031,1,141,5
OI00032323,ORD0016696,4,P03716,1,1845,10
OI00032324,ORD0016697,1,P03598,1,5904,0
OI00032325,ORD0016697,2,P02471,1,52148,0
OI00032326,ORD0016697,3,P04703,2,622,0
OI00032327,ORD0016697,4,P03086,4,8136,0
OI00032328,ORD0016697,5,P03348,1,496,0
OI00032329,ORD0016698,1,P01258,3,14071,15
OI00032330,ORD0016698,2,P01934,1,974,10
OI00032331,ORD0016698,3,P03637,1,19266,0
OI00032332,ORD0016699,1,P00332,1,12745,0
OI00032333,ORD0016699,2,P04127,2,170765,0
OI00032334,ORD0016700,1,P03582,1,11395,5
OI00032335,ORD0016701,1,P02498,3,10581,0
OI00032336,ORD0016702,1,P03956,2,11755,10
OI00032337,ORD0016702,2,P00602,1,12341,0
OI00032338,ORD0016702,3,P02811,2,171556,5
OI00032339,ORD0016703,1,P03954,3,181154,5
OI00032340,ORD0016703,2,P01775,1,178823,0
OI00032341,ORD0016704,1,P00653,2,147302,5
OI00032342,ORD0016704,2,P04618,2,5800,5
OI00032343,ORD0016704,3,P01612,1,6855,0
OI00032344,ORD0016704,4,P01135,1,1403,0
OI00032345,ORD0016704,5,P01403,1,1801,0
OI00032346,ORD0016705,1,P00680,2,5450,0
OI00032347,ORD0016705,2,P02707,2,1676,5
OI00032348,ORD0016705,3,P04452,1,1575,0
OI00032349,ORD0016705,4,P01573,2,1889,5
OI00032350,ORD0016706,1,P04892,3,411,0
OI00032351,ORD0016706,2,P00347,4,1214,15
OI00032352,ORD0016706,3,P04635,2,13057,10
OI00032353,ORD0016706,4,P04924,5,9512,0
OI00032354,ORD0016706,5,P02666,5,9801,5
OI00032355,ORD0016707,1,P00714,3,5206,10
OI00032356,ORD0016707,2,P00391,1,1038,0
OI00032357,ORD0016707,3,P00177,1,1618,15
OI00032358,ORD0016708,1,P00415,5,677,15
OI00032359,ORD0016709,1,P04581,1,7057,5
OI00032360,ORD0016710,1,P03568,4,5695,5
OI00032361,ORD0016710,2,P03625,2,150269,0
OI00032362,ORD0016711,1,P04581,3,7057,10
OI00032363,ORD0016711,2,P02747,2,1664,5
OI00032364,ORD0016711,3,P01660,1,169165,0
OI00032365,ORD0016711,4,P01425,4,13225,5
OI00032366,ORD0016711,5,P03219,3,9914,0
OI00032367,ORD0016712,1,P00638,4,709,0
OI00032368,ORD0016713,1,P03395,1,4162,25
OI00032369,ORD0016713,2,P02585,2,22430,0
OI00032370,ORD0016714,1,P02405,1,13025,5
OI00032371,ORD0016714,2,P01679,3,50369,0
OI00032372,ORD0016714,3,P02506,2,1316,5
OI00032373,ORD0016714,4,P00419,1,7602,0
OI00032374,ORD0016715,1,P04759,2,173815,20
OI00032375,ORD0016715,2,P00059,1,1416,15
OI00032376,ORD0016715,3,P00264,4,13082,20
OI00032377,ORD0016716,1,P04675,3,9128,5
OI00032378,ORD0016716,2,P02361,1,24359,0
OI00032379,ORD0016717,1,P00460,2,181097,15
OI00032380,ORD0016718,1,P03054,2,1877,0
OI00032381,ORD0016718,2,P00142,2,91586,0
OI00032382,ORD0016718,3,P03458,2,1894,0
OI00032383,ORD0016718,4,P00734,1,584,0
OI00032384,ORD0016718,5,P00224,2,1163,0
OI00032385,ORD0016719,1,P04259,1,815,5
OI00032386,ORD0016720,1,P01909,4,32929,0
OI00032387,ORD0016720,2,P01454,4,1099,5
OI00032388,ORD0016721,1,P00894,1,11047,0
OI00032389,ORD0016722,1,P04974,1,7166,0
OI00032390,ORD0016723,1,P03946,1,1722,0
OI00032391,ORD0016723,2,P01998,1,145377,0
OI00032392,ORD0016724,1,P04090,1,10642,0
OI00032393,ORD0016724,2,P04374,1,62254,25
OI00032394,ORD0016724,3,P03096,1,195,10
OI00032395,ORD0016725,1,P03478,3,766,0
OI00032396,ORD0016725,2,P04319,1,34932,20
OI00032397,ORD0016726,1,P04281,1,15308,20
OI00032398,ORD0016726,2,P01151,1,126979,0
OI00032399,ORD0016726,3,P02981,1,1398,0
OI00032400,ORD0016727,1,P00194,2,107229,0
OI00032401,ORD0016727,2,P02008,2,1648,25
OI00032402,ORD0016727,3,P02603,1,1905,20
OI00032403,ORD0016727,4,P00760,1,818,5
OI00032404,ORD0016728,1,P02540,1,601,5
OI00032405,ORD0016728,2,P04036,2,1506,0
OI00032406,ORD0016728,3,P00277,1,2018,5
OI00032407,ORD0016729,1,P04312,1,819,0
OI00032408,ORD0016729,2,P03805,1,13749,0
OI00032409,ORD0016730,1,P04308,1,814,0
OI00032410,ORD0016730,2,P04214,2,1566,0
OI00032411,ORD0016730,3,P00255,1,194962,0
OI00032412,ORD0016730,4,P00589,3,464,5
OI00032413,ORD0016730,5,P02989,4,165952,0
OI00032414,ORD0016731,1,P03302,3,50044,5
OI00032415,ORD0016731,2,P00339,2,30579,5
OI00032416,ORD0016731,3,P03788,2,911,15
OI00032417,ORD0016731,4,P02891,2,11053,0
OI00032418,ORD0016732,1,P02597,1,1521,20
OI00032419,ORD0016732,2,P01130,2,6485,10
OI00032420,ORD0016733,1,P00966,2,153865,0
OI00032421,ORD0016733,2,P00294,1,1771,0
OI00032422,ORD0016733,3,P04945,1,1830,15
OI00032423,ORD0016734,1,P00107,1,6134,0
OI00032424,ORD0016734,2,P03377,1,64279,20
OI00032425,ORD0016735,1,P01117,1,464,15
OI00032426,ORD0016736,1,P04631,1,159793,10
OI00032427,ORD0016736,2,P04298,1,409,0
OI00032428,ORD0016736,3,P01378,3,166377,15
OI00032429,ORD0016736,4,P00870,4,908,5
OI00032430,ORD0016737,1,P02383,1,1592,5
OI00032431,ORD0016737,2,P02454,3,1110,0
OI00032432,ORD0016737,3,P00015,1,1853,5
OI00032433,ORD0016738,1,P03281,1,10094,5
OI00032434,ORD0016739,1,P02598,2,1351,0
OI00032435,ORD0016739,2,P02733,1,2182,10
OI00032436,ORD0016740,1,P00057,1,6130,0
OI00032437,ORD0016741,1,P04221,1,390,0
OI00032438,ORD0016742,1,P01539,3,25155,10
OI00032439,ORD0016743,1,P04965,4,816,20
OI00032440,ORD0016743,2,P02820,1,58809,20
OI00032441,ORD0016744,1,P00627,2,192967,0
OI00032442,ORD0016744,2,P01664,1,23,10
OI00032443,ORD0016745,1,P04209,1,4753,10
OI00032444,ORD0016745,2,P03479,2,1538,5
OI00032445,ORD0016746,1,P01566,1,5911,0
OI00032446,ORD0016746,2,P01164,1,137710,10
OI00032447,ORD0016747,1,P02533,4,65387,0
OI00032448,ORD0016747,2,P04984,1,53436,5
OI00032449,ORD0016747,3,P01344,1,135193,0
OI00032450,ORD0016748,1,P02351,2,10097,5
OI00032451,ORD0016749,1,P03048,3,189892,0
OI00032452,ORD0016750,1,P04397,3,196019,5
OI00032453,ORD0016751,1,P01846,1,685,0
OI00032454,ORD0016751,2,P04282,1,1424,10
OI00032455,ORD0016751,3,P03490,3,23832,10
OI00032456,ORD0016751,4,P02459,1,111591,10
OI00032457,ORD0016751,5,P04572,1,2593,15
OI00032458,ORD0016752,1,P04327,5,3706,0
OI00032459,ORD0016752,2,P02486,3,1290,10
OI00032460,ORD0016753,1,P03033,1,40858,15
OI00032461,ORD0016754,1,P00913,1,1097,10
OI00032462,ORD0016754,2,P01722,1,5425,5
OI00032463,ORD0016755,1,P02906,3,1372,0
OI00032464,ORD0016755,2,P03598,1,5904,25
OI00032465,ORD0016755,3,P04960,1,142601,5
OI00032466,ORD0016755,4,P01810,2,197991,0
OI00032467,ORD0016756,1,P02207,5,6003,0
OI00032468,ORD0016757,1,P00014,1,65737,0
OI00032469,ORD0016757,2,P02201,1,133455,10
OI00032470,ORD0016758,1,P03157,1,94779,20
OI00032471,ORD0016758,2,P03739,3,1609,0
OI00032472,ORD0016758,3,P04649,2,3797,0
OI00032473,ORD0016759,1,P02857,2,13506,0
OI00032474,ORD0016759,2,P01068,4,14350,10
OI00032475,ORD0016760,1,P03953,5,82,10
OI00032476,ORD0016761,1,P03751,2,1094,10
OI00032477,ORD0016762,1,P00067,1,157103,0
OI00032478,ORD0016762,2,P03132,3,175307,0
OI00032479,ORD0016762,3,P04776,3,95962,0
OI00032480,ORD0016762,4,P03755,5,35541,0
OI00032481,ORD0016763,1,P01735,4,8203,10
OI00032482,ORD0016763,2,P04786,2,12791,10
OI00032483,ORD0016764,1,P01147,1,184,10
